epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1618.47,0.64935,2.56249,1.49341,0.56194,0.95294,0.76254,0.73902,0.21427,8093.62,0.76154,0.0062875,0.0062875,0.0062875
77,1642.88,0.64905,2.58677,1.49496,0.55632,0.95688,0.76231,0.7411,0.2117,8185.41,0.76035,0.006238,0.006238,0.006238
78,1667.25,0.65105,2.57478,1.49675,0.57303,0.94876,0.77429,0.7503,0.21783,7978.19,0.76142,0.0061885,0.0061885,0.0061885
79,1691.64,0.63733,2.51149,1.49507,0.57398,0.94747,0.77,0.74807,0.21438,8080.11,0.76229,0.006139,0.006139,0.006139
80,1716.31,0.64949,2.57351,1.49563,0.56733,0.94976,0.75256,0.72442,0.22989,8106.25,0.7658,0.0060895,0.0060895,0.0060895
81,1740.7,0.64598,2.5333,1.49256,0.57061,0.952,0.764,0.74094,0.21322,8028.72,0.76058,0.00604,0.00604,0.00604
82,1764.71,0.63906,2.52475,1.49316,0.55353,0.95248,0.75684,0.7361,0.20989,8199.71,0.76004,0.0059905,0.0059905,0.0059905
83,1789.19,0.64592,2.53786,1.49583,0.56247,0.9525,0.75933,0.73739,0.21216,8321.83,0.76007,0.005941,0.005941,0.005941
84,1813.32,0.6457,2.53535,1.48884,0.57503,0.94813,0.79174,0.76964,0.21265,8021.98,0.76036,0.0058915,0.0058915,0.0058915
85,1837.23,0.64087,2.52372,1.49627,0.56708,0.94917,0.7911,0.76967,0.21069,8101.99,0.76148,0.005842,0.005842,0.005842
86,1861.09,0.64295,2.53654,1.49155,0.57692,0.95082,0.80232,0.78165,0.20728,7953.3,0.75845,0.0057925,0.0057925,0.0057925
87,1885.01,0.63396,2.50147,1.4891,0.57966,0.95211,0.79634,0.77582,0.2012,7981.93,0.75758,0.005743,0.005743,0.005743
88,1908.93,0.64089,2.51075,1.48987,0.57003,0.95082,0.78087,0.75862,0.2095,8117.13,0.75837,0.0056935,0.0056935,0.0056935
89,1932.4,0.6454,2.54187,1.49268,0.58382,0.94469,0.80439,0.77951,0.21436,7924.66,0.75906,0.005644,0.005644,0.005644
90,1956.01,0.64073,2.51246,1.49059,0.57264,0.93978,0.79603,0.77537,0.20473,8132.28,0.75713,0.0055945,0.0055945,0.0055945
91,1979.69,0.64214,2.51666,1.49393,0.55989,0.95334,0.76717,0.74746,0.21052,8315.05,0.75922,0.005545,0.005545,0.005545
92,2003.15,0.63949,2.51266,1.48687,0.56969,0.94734,0.7717,0.75244,0.20851,8165.97,0.75867,0.0054955,0.0054955,0.0054955
93,2026.6,0.64093,2.51673,1.4907,0.5719,0.94581,0.78232,0.75719,0.21706,8159.24,0.76035,0.005446,0.005446,0.005446
94,2050.06,0.63891,2.50193,1.49147,0.57671,0.95279,0.76934,0.74576,0.21028,8219.86,0.75801,0.0053965,0.0053965,0.0053965
95,2073.87,0.63793,2.49334,1.48934,0.57995,0.94982,0.78074,0.75488,0.22059,8158.39,0.76108,0.005347,0.005347,0.005347
96,2097.61,0.63815,2.48948,1.49316,0.57069,0.95217,0.77114,0.74776,0.21283,8203.87,0.76082,0.0052975,0.0052975,0.0052975
97,2120.76,0.63498,2.47473,1.48953,0.56191,0.95005,0.7674,0.7472,0.20642,8248.52,0.76082,0.005248,0.005248,0.005248
98,2144.4,0.63384,2.46991,1.48779,0.56621,0.9492,0.75803,0.73839,0.20436,8251.88,0.75882,0.0051985,0.0051985,0.0051985
99,2168.66,0.63248,2.49009,1.48902,0.57503,0.94965,0.77177,0.75182,0.20475,8184.5,0.759,0.005149,0.005149,0.005149
100,2192.9,0.63627,2.48138,1.48876,0.57596,0.94932,0.77956,0.75785,0.21026,8148.26,0.75982,0.0050995,0.0050995,0.0050995
101,2217.26,0.63093,2.46058,1.48716,0.58787,0.94856,0.78765,0.76816,0.20187,8143.21,0.75839,0.00505,0.00505,0.00505
102,2241.56,0.63293,2.47619,1.48566,0.57066,0.95182,0.7576,0.73684,0.20703,8347.89,0.75769,0.0050005,0.0050005,0.0050005
103,2266,0.63565,2.46714,1.48765,0.5583,0.95592,0.74026,0.72242,0.19829,8459.9,0.75664,0.004951,0.004951,0.004951
