epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,2416.66,0.51218,3.19593,1.28071,0.99387,0.9817,0.98988,0.96034,0.2627,1.56798,1.09318,0.00592019,0.00592019,0.00592019
73,2450.35,0.51225,3.2055,1.2808,0.99346,0.98138,0.99005,0.96089,0.25807,1.56448,1.09231,0.00582435,0.00582435,0.00582435
74,2484.28,0.50828,3.18199,1.28195,0.99429,0.9812,0.98984,0.96139,0.25573,1.55137,1.09191,0.00572821,0.00572821,0.00572821
75,2518.13,0.50986,3.19087,1.28092,0.99511,0.98174,0.98997,0.96145,0.25619,1.54349,1.09108,0.00563181,0.00563181,0.00563181
76,2551.83,0.50384,3.14178,1.27883,0.99424,0.98174,0.98971,0.95967,0.25918,1.55153,1.09233,0.00553518,0.00553518,0.00553518
77,2585.64,0.51064,3.17816,1.28146,0.99633,0.98053,0.98995,0.95918,0.26025,1.55519,1.09285,0.00543837,0.00543837,0.00543837
78,2619.19,0.50191,3.1294,1.2771,0.99457,0.98008,0.98972,0.96074,0.26028,1.5462,1.0927,0.00534141,0.00534141,0.00534141
79,2652.75,0.5072,3.17219,1.27997,0.99363,0.98025,0.99029,0.96115,0.25911,1.54159,1.09224,0.00524434,0.00524434,0.00524434
80,2686.44,0.50665,3.13058,1.27526,0.99458,0.98231,0.99061,0.96165,0.25729,1.53532,1.09058,0.00514719,0.00514719,0.00514719
81,2720.24,0.50301,3.10196,1.2725,0.99584,0.9799,0.99062,0.96132,0.25726,1.52142,1.09097,0.00505,0.00505,0.00505
82,2754,0.50376,3.13043,1.27777,0.995,0.98216,0.99056,0.96155,0.25494,1.51304,1.08991,0.00495281,0.00495281,0.00495281
83,2787.4,0.50287,3.11048,1.27315,0.99469,0.98249,0.99049,0.96317,0.25306,1.50626,1.0889,0.00485566,0.00485566,0.00485566
84,2820.83,0.49724,3.07844,1.2684,0.99473,0.98238,0.99048,0.96275,0.25284,1.50886,1.08876,0.00475859,0.00475859,0.00475859
85,2853.47,0.49899,3.10496,1.27757,0.99478,0.98203,0.99024,0.96265,0.25212,1.50253,1.08914,0.00466163,0.00466163,0.00466163
86,2886.36,0.50074,3.0925,1.27739,0.99418,0.98228,0.99016,0.96174,0.25335,1.51125,1.09006,0.00456482,0.00456482,0.00456482
87,2919.08,0.49774,3.04846,1.27105,0.99462,0.98154,0.98998,0.96141,0.25301,1.51803,1.08954,0.00446819,0.00446819,0.00446819
88,2951.93,0.49898,3.09507,1.27366,0.9942,0.98297,0.99008,0.96189,0.25243,1.51295,1.0898,0.00437179,0.00437179,0.00437179
89,2984.62,0.49662,3.05006,1.27007,0.99404,0.98245,0.99035,0.96213,0.25315,1.50524,1.09019,0.00427565,0.00427565,0.00427565
90,3017.64,0.49388,3.03465,1.26991,0.99519,0.98129,0.99027,0.96227,0.25221,1.50236,1.08984,0.00417981,0.00417981,0.00417981
91,3050.52,0.49525,3.05705,1.26859,0.99435,0.98223,0.99019,0.96199,0.25136,1.49619,1.0894,0.0040843,0.0040843,0.0040843
92,3083.24,0.49849,3.06885,1.27267,0.99481,0.98155,0.99042,0.96273,0.25083,1.49798,1.08933,0.00398917,0.00398917,0.00398917
93,3116.02,0.49476,3.02258,1.2689,0.99484,0.98147,0.99046,0.96338,0.25016,1.49498,1.08836,0.00389445,0.00389445,0.00389445
94,3149.13,0.49197,3.02258,1.26896,0.99491,0.98233,0.99002,0.96365,0.25216,1.49736,1.08831,0.00380017,0.00380017,0.00380017
95,3182.04,0.49062,3.0218,1.26885,0.99358,0.9824,0.98996,0.9638,0.25281,1.49546,1.08835,0.00370637,0.00370637,0.00370637
96,3215.78,0.49122,3.01625,1.26648,0.99426,0.98208,0.98999,0.96303,0.25217,1.49406,1.08805,0.00361309,0.00361309,0.00361309
97,3249.35,0.48865,2.99446,1.26659,0.99493,0.98181,0.98976,0.9635,0.25151,1.48561,1.08843,0.00352037,0.00352037,0.00352037
98,3283.14,0.48906,3.00445,1.26767,0.99485,0.98155,0.9901,0.96357,0.25045,1.49026,1.08786,0.00342823,0.00342823,0.00342823
99,3316.82,0.48681,2.9811,1.26488,0.99559,0.98172,0.99029,0.96396,0.24878,1.48242,1.08712,0.00333672,0.00333672,0.00333672
100,3350.58,0.488,2.96345,1.26796,0.99549,0.98183,0.99033,0.96395,0.24781,1.483,1.08667,0.00324587,0.00324587,0.00324587
101,3384.33,0.48716,2.97152,1.27276,0.99467,0.98207,0.99028,0.96394,0.24696,1.48251,1.08623,0.00315572,0.00315572,0.00315572
102,3418.25,0.47974,2.92152,1.26341,0.9954,0.98209,0.99016,0.96409,0.24688,1.47792,1.086,0.00306629,0.00306629,0.00306629
103,3451.84,0.48069,2.92412,1.2614,0.99527,0.98213,0.99032,0.96437,0.24646,1.47507,1.08548,0.00297763,0.00297763,0.00297763
104,3485.48,0.48198,2.93532,1.26608,0.9953,0.98211,0.99028,0.96404,0.24637,1.46855,1.08553,0.00288977,0.00288977,0.00288977
105,3519.3,0.48231,2.92122,1.26185,0.99525,0.98216,0.99031,0.96423,0.24648,1.47226,1.08571,0.00280275,0.00280275,0.00280275
106,3553.25,0.48212,2.93676,1.26589,0.99521,0.98235,0.99041,0.96445,0.24667,1.47132,1.08561,0.00271659,0.00271659,0.00271659
107,3587.34,0.48041,2.89066,1.26037,0.99502,0.98262,0.99025,0.96448,0.24675,1.47012,1.08537,0.00263132,0.00263132,0.00263132
108,3621.41,0.47761,2.88666,1.26038,0.99493,0.98262,0.99026,0.96448,0.24704,1.47186,1.08554,0.002547,0.002547,0.002547
109,3655.4,0.47788,2.89466,1.25939,0.99495,0.98186,0.99015,0.96407,0.2473,1.46871,1.08556,0.00246363,0.00246363,0.00246363
110,3689.36,0.47821,2.88003,1.26145,0.99512,0.982,0.99033,0.96443,0.24746,1.46641,1.08563,0.00238127,0.00238127,0.00238127
111,3723.12,0.47757,2.89044,1.25912,0.99497,0.98213,0.99033,0.9642,0.24741,1.46565,1.08558,0.00229993,0.00229993,0.00229993
112,3756.54,0.47638,2.87894,1.25911,0.99463,0.98227,0.99035,0.9641,0.24749,1.46193,1.08552,0.00221965,0.00221965,0.00221965
113,3790.2,0.4745,2.8663,1.25963,0.99476,0.98215,0.99036,0.96381,0.24728,1.46145,1.08533,0.00214046,0.00214046,0.00214046
114,3824.02,0.47254,2.83775,1.25743,0.99599,0.98156,0.99017,0.96401,0.2472,1.46298,1.08535,0.0020624,0.0020624,0.0020624
115,3857.79,0.47299,2.84937,1.25754,0.9956,0.9816,0.99017,0.96366,0.24701,1.46366,1.08521,0.00198548,0.00198548,0.00198548
116,3891.57,0.47375,2.83933,1.25792,0.99447,0.98254,0.99018,0.96362,0.24683,1.46405,1.08528,0.00190975,0.00190975,0.00190975
117,3925.31,0.46768,2.81401,1.25095,0.99585,0.98086,0.99021,0.9632,0.24703,1.45846,1.08517,0.00183523,0.00183523,0.00183523
118,3958.8,0.46982,2.82277,1.25543,0.99453,0.98254,0.99019,0.96346,0.24685,1.45739,1.08487,0.00176195,0.00176195,0.00176195
119,3992.56,0.4692,2.82671,1.25438,0.99517,0.98209,0.99019,0.96312,0.24703,1.45633,1.08484,0.00168994,0.00168994,0.00168994
120,4026.23,0.47006,2.81395,1.2571,0.99514,0.98191,0.99021,0.96334,0.24744,1.45912,1.08505,0.00161922,0.00161922,0.00161922
121,4060.05,0.46861,2.81691,1.25414,0.99526,0.98182,0.99022,0.96331,0.24762,1.45737,1.08502,0.00154982,0.00154982,0.00154982
122,4094.58,0.46705,2.79697,1.25691,0.99519,0.98141,0.99021,0.96317,0.24749,1.45795,1.08501,0.00148177,0.00148177,0.00148177
123,4128.89,0.46541,2.80683,1.25391,0.99534,0.9816,0.99021,0.9633,0.24727,1.45763,1.08494,0.0014151,0.0014151,0.0014151
124,4162.94,0.46633,2.78151,1.25464,0.99561,0.9818,0.99021,0.96328,0.24709,1.45706,1.08483,0.00134983,0.00134983,0.00134983
125,4199.47,0.46378,2.76159,1.25004,0.99559,0.98184,0.99021,0.96312,0.24691,1.4566,1.08473,0.00128599,0.00128599,0.00128599
126,4234.62,0.46487,2.78185,1.25446,0.99561,0.98183,0.98989,0.96322,0.24672,1.45687,1.08456,0.0012236,0.0012236,0.0012236
127,4267.45,0.46269,2.74423,1.25121,0.9956,0.98184,0.98998,0.96327,0.24664,1.45967,1.08451,0.00116268,0.00116268,0.00116268
128,4300.52,0.4627,2.75942,1.24996,0.99552,0.98195,0.98998,0.96327,0.2465,1.45839,1.08447,0.00110326,0.00110326,0.00110326
129,4334.32,0.46162,2.74607,1.25,0.9956,0.98174,0.98992,0.96318,0.24661,1.46101,1.08445,0.00104537,0.00104537,0.00104537
130,4368.42,0.45984,2.73923,1.2513,0.99553,0.98183,0.98983,0.9633,0.24669,1.46244,1.08466,0.000989013,0.000989013,0.000989013
131,4401.94,0.45582,2.70264,1.24857,0.99553,0.98182,0.98994,0.96291,0.24667,1.46494,1.08459,0.000934225,0.000934225,0.000934225
132,4435.63,0.45435,2.70164,1.24589,0.99552,0.98184,0.98998,0.96291,0.24669,1.4634,1.08454,0.000881025,0.000881025,0.000881025
133,4469.61,0.45864,2.71944,1.25013,0.99543,0.98187,0.99003,0.96305,0.24682,1.46313,1.08453,0.000829431,0.000829431,0.000829431
134,4503.38,0.4571,2.703,1.24829,0.99543,0.98187,0.99005,0.96357,0.24671,1.46208,1.08452,0.000779465,0.000779465,0.000779465
135,4537.06,0.45566,2.71433,1.24797,0.99537,0.98166,0.9901,0.96353,0.2468,1.4623,1.08445,0.000731145,0.000731145,0.000731145
136,4570.8,0.45677,2.7164,1.25038,0.99532,0.98168,0.99002,0.96346,0.24657,1.46659,1.08438,0.00068449,0.00068449,0.00068449
137,4604.62,0.45523,2.70003,1.2488,0.99529,0.98169,0.99005,0.96329,0.24654,1.46481,1.08432,0.000639518,0.000639518,0.000639518
138,4638.59,0.45796,2.71354,1.24856,0.99524,0.98173,0.99016,0.96365,0.24637,1.46155,1.08424,0.000596246,0.000596246,0.000596246
139,4672.32,0.45242,2.68421,1.24435,0.99523,0.98176,0.99016,0.96382,0.24636,1.46186,1.08422,0.000554691,0.000554691,0.000554691
140,4705.99,0.45521,2.70459,1.2488,0.99522,0.98179,0.99016,0.96342,0.24638,1.45924,1.08424,0.00051487,0.00051487,0.00051487
141,4739.88,0.45048,2.67701,1.24565,0.99522,0.98181,0.99018,0.96386,0.24649,1.45939,1.08424,0.000476796,0.000476796,0.000476796
142,4773.37,0.45089,2.65981,1.24336,0.99521,0.98183,0.99019,0.96381,0.24626,1.45759,1.08421,0.000440486,0.000440486,0.000440486
143,4807.26,0.45056,2.65244,1.24391,0.99533,0.98206,0.9902,0.9639,0.24621,1.45546,1.08413,0.000405953,0.000405953,0.000405953
144,4841,0.44969,2.66073,1.24485,0.99499,0.98207,0.99019,0.96392,0.24608,1.45199,1.08408,0.00037321,0.00037321,0.00037321
