epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,770.239,0.5341,3.19516,1.23892,0.5632,0.92748,0.75118,0.63673,0.35385,7935.04,0.66541,0.00978685,0.00978685,0.00978685
17,817.628,0.53154,3.19297,1.23515,0.54778,0.93904,0.69571,0.60179,0.32161,8659.38,0.6477,0.00975773,0.00975773,0.00975773
18,865.671,0.52693,3.15195,1.23062,0.54832,0.94315,0.69161,0.64021,0.21344,8482.88,0.60927,0.00972679,0.00972679,0.00972679
19,913.682,0.53244,3.1837,1.23814,0.54273,0.94647,0.70639,0.64344,0.24758,8662.65,0.6191,0.00969405,0.00969405,0.00969405
20,961.416,0.52843,3.16757,1.23782,0.56075,0.94032,0.70142,0.66511,0.18896,8967.64,0.6016,0.00965951,0.00965951,0.00965951
21,1009.65,0.52987,3.1625,1.23497,0.55964,0.9405,0.72128,0.68235,0.19027,8670.25,0.60525,0.0096232,0.0096232,0.0096232
22,1057.82,0.53366,3.19589,1.23993,0.54543,0.94009,0.65696,0.57201,0.30578,8464.16,0.63928,0.00958513,0.00958513,0.00958513
23,1105.7,0.53207,3.18441,1.24115,0.57716,0.93298,0.7626,0.72783,0.18318,7983.63,0.60295,0.00954531,0.00954531,0.00954531
24,1153.64,0.52891,3.16754,1.23429,0.5622,0.93041,0.72705,0.679,0.20559,8304.64,0.60775,0.00950375,0.00950375,0.00950375
25,1201.8,0.52604,3.14409,1.23439,0.55348,0.93516,0.7385,0.68156,0.22252,8525.04,0.61161,0.00946048,0.00946048,0.00946048
26,1249.64,0.52904,3.16305,1.2362,0.56285,0.93735,0.73813,0.67457,0.23329,8243.89,0.61566,0.00941551,0.00941551,0.00941551
27,1297.1,0.52762,3.14095,1.23495,0.58024,0.9379,0.77815,0.73793,0.19001,8353.95,0.60394,0.00936886,0.00936886,0.00936886
28,1344.93,0.52412,3.14891,1.23609,0.58775,0.92627,0.78698,0.75953,0.16559,7790.23,0.59995,0.00932054,0.00932054,0.00932054
29,1392.23,0.52481,3.13256,1.2369,0.58644,0.93812,0.76492,0.72914,0.17881,8267.3,0.60132,0.00927057,0.00927057,0.00927057
30,1439.75,0.52158,3.12691,1.23281,0.57204,0.9391,0.7481,0.70811,0.19316,8496.99,0.60237,0.00921898,0.00921898,0.00921898
31,1487.49,0.52139,3.0982,1.2331,0.57192,0.92952,0.77146,0.69268,0.25937,8134.07,0.628,0.00916577,0.00916577,0.00916577
32,1535.31,0.52033,3.12104,1.23085,0.5701,0.93538,0.70953,0.65411,0.22024,8739.51,0.61165,0.00911099,0.00911099,0.00911099
33,1583.2,0.5194,3.08834,1.23603,0.58869,0.93525,0.78835,0.72907,0.21816,8441.8,0.61184,0.00905463,0.00905463,0.00905463
34,1630.84,0.51803,3.08175,1.23089,0.57456,0.93043,0.7619,0.7396,0.1593,8505.34,0.59795,0.00899674,0.00899674,0.00899674
35,1678.34,0.51786,3.0752,1.23399,0.54495,0.93709,0.73165,0.69848,0.18207,8748.77,0.60182,0.00893732,0.00893732,0.00893732
36,1725.89,0.51701,3.07379,1.23104,0.55967,0.93129,0.75437,0.72785,0.16058,8513.41,0.59537,0.0088764,0.0088764,0.0088764
37,1773.54,0.51967,3.09781,1.23439,0.56038,0.93553,0.73268,0.67281,0.2267,8400.22,0.61137,0.00881401,0.00881401,0.00881401
38,1821.16,0.51677,3.05984,1.23135,0.56069,0.93883,0.71817,0.6905,0.17307,8998.22,0.60007,0.00875017,0.00875017,0.00875017
39,1868.85,0.51589,3.04728,1.2265,0.55831,0.93742,0.72394,0.68696,0.19192,8418.78,0.60306,0.0086849,0.0086849,0.0086849
40,1916.18,0.51614,3.07503,1.22914,0.56153,0.93711,0.74617,0.71433,0.17519,8724.77,0.5971,0.00861823,0.00861823,0.00861823
41,1963.97,0.51413,3.05433,1.23077,0.55068,0.94422,0.69657,0.67315,0.16273,9028.63,0.59669,0.00855018,0.00855018,0.00855018
42,2011.27,0.51526,3.06107,1.22935,0.56315,0.93653,0.76657,0.74284,0.16071,8537.55,0.59189,0.00848078,0.00848078,0.00848078
43,2058.92,0.51605,3.04566,1.23179,0.55482,0.94532,0.73441,0.70922,0.16767,8699.92,0.59564,0.00841006,0.00841006,0.00841006
44,2106.63,0.51736,3.05039,1.23154,0.55621,0.93816,0.74196,0.72099,0.15436,8816.62,0.59191,0.00833805,0.00833805,0.00833805
45,2154.25,0.51337,3.0422,1.22652,0.55863,0.94266,0.74111,0.71619,0.16844,8869.97,0.595,0.00826477,0.00826477,0.00826477
46,2201.75,0.51295,3.04282,1.23071,0.56573,0.93466,0.75885,0.73847,0.15455,8840.18,0.59334,0.00819025,0.00819025,0.00819025
47,2249.61,0.51287,3.02347,1.22907,0.55351,0.94236,0.73261,0.71325,0.15153,8934.19,0.59088,0.00811452,0.00811452,0.00811452
48,2297.68,0.50996,3.00904,1.22317,0.54922,0.9456,0.72,0.69435,0.16784,8906.92,0.59346,0.0080376,0.0080376,0.0080376
49,2345.32,0.51069,2.99974,1.22115,0.5556,0.93767,0.74091,0.71802,0.1624,9023.92,0.59254,0.00795954,0.00795954,0.00795954
50,2392.81,0.51266,2.9957,1.22562,0.57225,0.93395,0.74902,0.72904,0.15236,8627.23,0.59152,0.00788035,0.00788035,0.00788035
51,2440.2,0.51186,3.0213,1.22599,0.55618,0.9452,0.70808,0.68862,0.15235,8976.42,0.59266,0.00780007,0.00780007,0.00780007
52,2487.76,0.51038,3.01485,1.22543,0.55143,0.94625,0.70902,0.68319,0.16782,8968.69,0.59385,0.00771873,0.00771873,0.00771873
53,2535.31,0.5079,2.99321,1.22764,0.55194,0.94758,0.69366,0.67197,0.16049,9152.09,0.59256,0.00763637,0.00763637,0.00763637
54,2582.84,0.50925,2.99072,1.22704,0.56752,0.93794,0.754,0.72833,0.16147,8828.67,0.59201,0.007553,0.007553,0.007553
55,2630.38,0.5043,2.9159,1.21916,0.56323,0.9438,0.76234,0.74307,0.14795,8781.45,0.58941,0.00746868,0.00746868,0.00746868
56,2677.89,0.50574,2.95203,1.22552,0.56895,0.94363,0.75798,0.73683,0.15638,8964.26,0.59134,0.00738341,0.00738341,0.00738341
57,2725.92,0.50593,2.9604,1.2228,0.56086,0.94361,0.73598,0.7161,0.15762,9220.04,0.59134,0.00729725,0.00729725,0.00729725
58,2773.63,0.50543,2.9522,1.22409,0.56251,0.93946,0.748,0.72657,0.15613,9037.85,0.5912,0.00721023,0.00721023,0.00721023
59,2821.03,0.50328,2.94342,1.22318,0.55102,0.9477,0.70023,0.68316,0.14845,8991.58,0.59043,0.00712237,0.00712237,0.00712237
60,2868.63,0.50401,2.92761,1.217,0.55475,0.95053,0.70756,0.68673,0.15858,9263.81,0.5905,0.00703371,0.00703371,0.00703371
61,2916.04,0.50157,2.95536,1.22685,0.56321,0.94193,0.73745,0.71982,0.14635,9068.23,0.59086,0.00694428,0.00694428,0.00694428
62,2963.55,0.49585,2.875,1.21871,0.55894,0.94435,0.75454,0.73584,0.14842,9139.62,0.58954,0.00685413,0.00685413,0.00685413
63,3011.05,0.49893,2.90228,1.2198,0.55561,0.9455,0.74947,0.73142,0.14593,9149.56,0.58943,0.00676328,0.00676328,0.00676328
64,3058.89,0.49888,2.92037,1.21936,0.54792,0.9508,0.72002,0.70455,0.14365,9367.12,0.58783,0.00667177,0.00667177,0.00667177
65,3106.82,0.49655,2.87522,1.22225,0.55422,0.94668,0.74117,0.7251,0.14399,9270.26,0.58945,0.00657963,0.00657963,0.00657963
66,3154.6,0.49925,2.88977,1.22066,0.55491,0.94544,0.74805,0.73153,0.14146,9203.84,0.58767,0.00648691,0.00648691,0.00648691
67,3202.68,0.49633,2.87757,1.22218,0.55401,0.94453,0.74481,0.72748,0.14578,9210.05,0.5892,0.00639363,0.00639363,0.00639363
68,3251.98,0.50173,2.89086,1.21866,0.55129,0.94925,0.73821,0.72059,0.14614,9262.2,0.58813,0.00629983,0.00629983,0.00629983
69,3302.21,0.49631,2.88424,1.21649,0.55329,0.94739,0.7442,0.72708,0.14583,9292.63,0.58745,0.00620555,0.00620555,0.00620555
70,3352.74,0.49283,2.83744,1.21493,0.55748,0.94707,0.75435,0.73831,0.1434,9332.98,0.5877,0.00611083,0.00611083,0.00611083
71,3401.65,0.4928,2.84986,1.21255,0.55525,0.9488,0.745,0.73003,0.14017,9399.99,0.58616,0.0060157,0.0060157,0.0060157
72,3449.89,0.49119,2.84069,1.21282,0.55133,0.9505,0.73997,0.72455,0.13896,9450.28,0.58621,0.00592019,0.00592019,0.00592019
73,3498.21,0.4962,2.84717,1.2174,0.54996,0.94993,0.73781,0.72224,0.14139,9427.3,0.58688,0.00582435,0.00582435,0.00582435
74,3546.46,0.49052,2.82903,1.21809,0.54807,0.94748,0.73194,0.7169,0.13985,9524.77,0.58812,0.00572821,0.00572821,0.00572821
75,3594.54,0.48728,2.8107,1.21255,0.54892,0.94691,0.73485,0.71958,0.13878,9650.78,0.58721,0.00563181,0.00563181,0.00563181
76,3643.35,0.49243,2.82825,1.21605,0.54941,0.95138,0.72448,0.70903,0.14192,9655.75,0.58755,0.00553518,0.00553518,0.00553518
77,3691.65,0.48711,2.79627,1.21468,0.5461,0.95127,0.71299,0.69785,0.13947,9737.09,0.58708,0.00543837,0.00543837,0.00543837
78,3740.27,0.48768,2.79675,1.21208,0.54613,0.95188,0.71066,0.69538,0.13871,9650.77,0.58666,0.00534141,0.00534141,0.00534141
79,3788.97,0.48337,2.78073,1.21368,0.54885,0.95194,0.7202,0.70478,0.13789,9597.38,0.58622,0.00524434,0.00524434,0.00524434
80,3836.98,0.48791,2.79235,1.20923,0.54791,0.95276,0.71966,0.70363,0.1415,9613.52,0.58633,0.00514719,0.00514719,0.00514719
81,3885.36,0.48541,2.7656,1.20937,0.54982,0.9547,0.71333,0.69749,0.14125,9650.76,0.58595,0.00505,0.00505,0.00505
82,3933.72,0.48523,2.74325,1.20899,0.54973,0.95419,0.71643,0.70069,0.141,9726.49,0.58559,0.00495281,0.00495281,0.00495281
83,3981.86,0.48355,2.75464,1.21341,0.54886,0.95245,0.71714,0.70193,0.13885,9776.77,0.58492,0.00485566,0.00485566,0.00485566
84,4030.47,0.48288,2.74776,1.20744,0.54814,0.95193,0.72146,0.70601,0.13919,9765.6,0.5848,0.00475859,0.00475859,0.00475859
85,4078.89,0.47917,2.716,1.20518,0.55041,0.95018,0.719,0.7037,0.13966,9739.52,0.58531,0.00466163,0.00466163,0.00466163
86,4127.58,0.47903,2.73292,1.20895,0.55207,0.95028,0.71522,0.70083,0.13715,9667.51,0.58471,0.00456482,0.00456482,0.00456482
87,4176.39,0.47933,2.73647,1.20425,0.55534,0.949,0.72158,0.70773,0.13457,9645.16,0.5839,0.00446819,0.00446819,0.00446819
88,4224.76,0.478,2.71757,1.20774,0.55528,0.94882,0.71499,0.70117,0.13471,9686.12,0.58373,0.00437179,0.00437179,0.00437179
89,4273.25,0.47996,2.73083,1.20891,0.55474,0.94949,0.72073,0.7069,0.13463,9680.53,0.58361,0.00427565,0.00427565,0.00427565
90,4321.99,0.48131,2.71714,1.20985,0.5549,0.94829,0.73047,0.71636,0.13441,9680.52,0.58377,0.00417981,0.00417981,0.00417981
91,4370.57,0.47342,2.67902,1.20667,0.55654,0.94848,0.73437,0.72053,0.13392,9696.65,0.5836,0.0040843,0.0040843,0.0040843
92,4419.17,0.47615,2.69634,1.20779,0.55536,0.94919,0.73295,0.71876,0.1334,9722.72,0.58353,0.00398917,0.00398917,0.00398917
93,4467.36,0.47494,2.67381,1.20763,0.55601,0.94809,0.73459,0.72085,0.13292,9714.02,0.58352,0.00389445,0.00389445,0.00389445
94,4515.87,0.47478,2.69061,1.20599,0.55741,0.9476,0.7351,0.72137,0.13389,9743.83,0.58376,0.00380017,0.00380017,0.00380017
95,4564.31,0.47664,2.67988,1.20371,0.55771,0.94922,0.73086,0.71693,0.13414,9786.04,0.58363,0.00370637,0.00370637,0.00370637
96,4612.75,0.47419,2.64274,1.2022,0.5588,0.94994,0.72815,0.71463,0.13355,9802.79,0.5835,0.00361309,0.00361309,0.00361309
97,4661.1,0.47399,2.67086,1.20435,0.55954,0.94988,0.73312,0.71978,0.1328,9808.37,0.5833,0.00352037,0.00352037,0.00352037
98,4709.41,0.47323,2.66733,1.20653,0.56144,0.95102,0.735,0.72174,0.13306,9815.21,0.58319,0.00342823,0.00342823,0.00342823
99,4757.36,0.47117,2.6503,1.20348,0.55968,0.95129,0.73574,0.72257,0.13235,9823.27,0.58302,0.00333672,0.00333672,0.00333672
100,4805.62,0.47086,2.65532,1.20421,0.56022,0.95048,0.73242,0.71946,0.13203,9827.62,0.58292,0.00324587,0.00324587,0.00324587
101,4853.73,0.46687,2.59504,1.19941,0.55852,0.95219,0.72806,0.71544,0.13144,9841.9,0.58283,0.00315572,0.00315572,0.00315572
