epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,376.656,0.84487,2.66215,1.35221,0.58137,0.9292,0.7816,0.55841,0.70865,4731.81,0.78417,0.0091585,0.0091585,0.0091585
19,400.407,0.82981,2.60952,1.348,0.61155,0.93116,0.79591,0.65552,0.44389,4009.67,0.69022,0.009109,0.009109,0.009109
20,424.722,0.84148,2.63652,1.34568,0.63573,0.91913,0.79722,0.73244,0.27434,3746.66,0.64252,0.0090595,0.0090595,0.0090595
21,449.054,0.83593,2.61782,1.35183,0.62633,0.91661,0.80985,0.67923,0.42613,4034.94,0.68017,0.00901,0.00901,0.00901
22,473.186,0.82801,2.59695,1.34704,0.58642,0.92751,0.77478,0.69426,0.31811,4535.48,0.64344,0.0089605,0.0089605,0.0089605
23,497.457,0.83408,2.62889,1.35336,0.6002,0.93383,0.80169,0.69178,0.38675,5100.62,0.65853,0.008911,0.008911,0.008911
24,521.668,0.82235,2.58049,1.34198,0.61977,0.92314,0.84454,0.76489,0.29567,4516.43,0.63863,0.0088615,0.0088615,0.0088615
25,545.514,0.82826,2.58455,1.33856,0.59015,0.92643,0.78384,0.66708,0.41241,4641.41,0.67798,0.008812,0.008812,0.008812
26,569.671,0.81958,2.59302,1.3459,0.58907,0.93201,0.82825,0.71654,0.38384,4962.92,0.66519,0.0087625,0.0087625,0.0087625
27,593.576,0.82206,2.58978,1.33876,0.59197,0.92606,0.83308,0.67622,0.49261,4971.24,0.70428,0.008713,0.008713,0.008713
28,617.156,0.8132,2.56229,1.34467,0.58569,0.94068,0.73539,0.64282,0.34702,4653.94,0.64878,0.0086635,0.0086635,0.0086635
29,640.762,0.81001,2.56901,1.3396,0.57874,0.94362,0.76103,0.67795,0.31541,5023.11,0.64242,0.008614,0.008614,0.008614
30,664.965,0.81242,2.56051,1.34138,0.55714,0.93632,0.72188,0.61148,0.43037,5263.65,0.67405,0.0085645,0.0085645,0.0085645
31,689.334,0.81087,2.55846,1.34212,0.56986,0.92472,0.78872,0.68187,0.38388,5024.78,0.66161,0.008515,0.008515,0.008515
32,713.66,0.811,2.56463,1.33808,0.59332,0.93436,0.77989,0.68356,0.35897,5126.16,0.65173,0.0084655,0.0084655,0.0084655
33,737.793,0.80469,2.53834,1.33529,0.6004,0.92322,0.80954,0.72271,0.31881,4819.08,0.65084,0.008416,0.008416,0.008416
34,761.808,0.80817,2.55197,1.3344,0.59641,0.93445,0.81689,0.7549,0.269,4726.47,0.63257,0.0083665,0.0083665,0.0083665
35,786.208,0.80771,2.56197,1.33025,0.58879,0.93557,0.80862,0.70487,0.36931,5173.54,0.65003,0.008317,0.008317,0.008317
36,813.052,0.79829,2.50533,1.33366,0.61379,0.94949,0.84322,0.76866,0.28678,4825.04,0.63641,0.0082675,0.0082675,0.0082675
37,838.949,0.79903,2.51341,1.33494,0.5969,0.93398,0.77115,0.69696,0.30405,4884.77,0.64237,0.008218,0.008218,0.008218
38,863.174,0.79944,2.52775,1.32753,0.58987,0.92898,0.80396,0.73502,0.28749,5123.53,0.63594,0.0081685,0.0081685,0.0081685
39,887.212,0.79505,2.51557,1.32803,0.58574,0.93594,0.77286,0.7211,0.25057,5190.14,0.63312,0.008119,0.008119,0.008119
40,911.231,0.79045,2.49757,1.33428,0.59327,0.92624,0.81912,0.75779,0.26573,4807.06,0.63907,0.0080695,0.0080695,0.0080695
41,935.79,0.79863,2.51853,1.33259,0.59733,0.93142,0.83798,0.73281,0.36347,5078.17,0.66491,0.00802,0.00802,0.00802
42,960.241,0.79054,2.48855,1.33026,0.6189,0.92047,0.85644,0.7762,0.29088,5320.32,0.63771,0.0079705,0.0079705,0.0079705
43,985.082,0.78624,2.48551,1.32358,0.60183,0.92669,0.81062,0.73771,0.28542,4815.84,0.63519,0.007921,0.007921,0.007921
44,1009.44,0.7853,2.4883,1.32635,0.60585,0.92641,0.82881,0.75538,0.28846,5133.61,0.63757,0.0078715,0.0078715,0.0078715
45,1033.85,0.77987,2.46759,1.32211,0.58629,0.92906,0.81101,0.68778,0.41766,5207.38,0.67096,0.007822,0.007822,0.007822
46,1059.68,0.78565,2.4767,1.3241,0.56297,0.94519,0.7947,0.72678,0.28398,5174.04,0.63554,0.0077725,0.0077725,0.0077725
47,1086.4,0.77477,2.45567,1.31767,0.56566,0.94914,0.75738,0.69098,0.29048,5380.94,0.63573,0.007723,0.007723,0.007723
48,1113.3,0.79088,2.4885,1.32324,0.58169,0.92494,0.75448,0.66171,0.35659,5049.38,0.65321,0.0076735,0.0076735,0.0076735
49,1139.93,0.76956,2.44522,1.3112,0.58388,0.93949,0.76541,0.68346,0.32456,5440.68,0.64469,0.007624,0.007624,0.007624
50,1166.6,0.77521,2.44242,1.31757,0.60695,0.92214,0.82766,0.74975,0.30407,5396.46,0.63198,0.0075745,0.0075745,0.0075745
51,1193.38,0.7776,2.45936,1.32038,0.60389,0.92006,0.85344,0.80408,0.23495,5025.84,0.6264,0.007525,0.007525,0.007525
52,1220.08,0.77576,2.44137,1.32244,0.6288,0.91165,0.84663,0.76613,0.29995,5056.83,0.63659,0.0074755,0.0074755,0.0074755
53,1245.85,0.76919,2.42219,1.31458,0.60983,0.92477,0.83632,0.70496,0.43814,5170.11,0.67226,0.007426,0.007426,0.007426
54,1270.27,0.76591,2.42683,1.32069,0.60209,0.92243,0.85175,0.78383,0.26919,5158.83,0.63163,0.0073765,0.0073765,0.0073765
55,1294.57,0.76423,2.42748,1.31819,0.58302,0.92485,0.80519,0.72949,0.30371,5229.94,0.63852,0.007327,0.007327,0.007327
56,1318.89,0.7737,2.43859,1.31459,0.67024,0.93188,0.87834,0.80433,0.27975,4848.67,0.63314,0.0072775,0.0072775,0.0072775
57,1343.03,0.76555,2.41539,1.31176,0.61488,0.92088,0.83168,0.75527,0.28798,5383.12,0.639,0.007228,0.007228,0.007228
58,1366.78,0.7606,2.4063,1.31365,0.61004,0.92771,0.84705,0.76082,0.30509,5303.86,0.6382,0.0071785,0.0071785,0.0071785
59,1390.83,0.75949,2.40943,1.31346,0.6244,0.92682,0.85777,0.7993,0.25401,5409.32,0.62834,0.007129,0.007129,0.007129
60,1415.04,0.7642,2.43135,1.31614,0.61564,0.92859,0.84046,0.75403,0.3099,5294.07,0.64056,0.0070795,0.0070795,0.0070795
61,1439.3,0.75524,2.37542,1.30084,0.57917,0.94043,0.78983,0.73674,0.24899,5406.79,0.62439,0.00703,0.00703,0.00703
62,1463.64,0.76371,2.41604,1.31072,0.63501,0.92578,0.85598,0.80375,0.23812,5612.07,0.62065,0.0069805,0.0069805,0.0069805
63,1487.88,0.76333,2.40996,1.30963,0.61795,0.92907,0.85021,0.77741,0.28245,5336.36,0.63001,0.006931,0.006931,0.006931
64,1511.88,0.75864,2.39901,1.30319,0.62777,0.92827,0.8542,0.79678,0.2455,5468.97,0.62133,0.0068815,0.0068815,0.0068815
65,1535.97,0.76013,2.41203,1.30429,0.60744,0.92434,0.82084,0.77737,0.22966,5324.6,0.62131,0.006832,0.006832,0.006832
66,1560.1,0.75158,2.382,1.30327,0.60295,0.92151,0.83917,0.79005,0.23434,5276.3,0.61863,0.0067825,0.0067825,0.0067825
67,1584.18,0.74984,2.37207,1.30431,0.62531,0.9158,0.8721,0.8242,0.23251,5505.62,0.62173,0.006733,0.006733,0.006733
68,1607.9,0.74962,2.38077,1.30504,0.61028,0.9303,0.84285,0.8011,0.22916,5451.93,0.62206,0.0066835,0.0066835,0.0066835
69,1632.57,0.74605,2.36837,1.30035,0.60927,0.92264,0.82394,0.75785,0.27462,5475.65,0.62919,0.006634,0.006634,0.006634
70,1659.45,0.74536,2.37593,1.30849,0.58845,0.92927,0.79862,0.74415,0.25813,5701.77,0.62895,0.0065845,0.0065845,0.0065845
71,1684.12,0.74433,2.34858,1.30137,0.5908,0.92725,0.78396,0.7091,0.29787,5823.42,0.63539,0.006535,0.006535,0.006535
72,1708.09,0.74367,2.36859,1.30703,0.6071,0.92895,0.78829,0.73204,0.25508,5887.19,0.62954,0.0064855,0.0064855,0.0064855
73,1731.98,0.73535,2.35103,1.29664,0.58845,0.94336,0.80027,0.71905,0.31827,5691.12,0.63664,0.006436,0.006436,0.006436
74,1756.12,0.74125,2.35248,1.30129,0.59684,0.93086,0.8169,0.75044,0.26844,5780.13,0.6267,0.0063865,0.0063865,0.0063865
75,1780.36,0.7373,2.33485,1.29887,0.59687,0.9335,0.79693,0.71317,0.32117,5727.76,0.63829,0.006337,0.006337,0.006337
76,1804.6,0.72949,2.33123,1.29421,0.58057,0.94272,0.78022,0.7236,0.26015,5673.04,0.62251,0.0062875,0.0062875,0.0062875
77,1828.71,0.73426,2.35125,1.2951,0.59927,0.9353,0.81701,0.75757,0.25974,5799.04,0.62257,0.006238,0.006238,0.006238
78,1853,0.73084,2.32087,1.29469,0.57646,0.93659,0.77997,0.70954,0.28676,5887.52,0.6279,0.0061885,0.0061885,0.0061885
79,1876.73,0.72094,2.28795,1.29425,0.59639,0.92938,0.82031,0.76164,0.25792,5620.26,0.62651,0.006139,0.006139,0.006139
80,1900.63,0.73554,2.3383,1.30132,0.6011,0.93456,0.81692,0.7412,0.29341,5741.91,0.63509,0.0060895,0.0060895,0.0060895
81,1924.66,0.72839,2.29953,1.29193,0.62638,0.92508,0.86241,0.79671,0.26188,5801.89,0.6247,0.00604,0.00604,0.00604
82,1948.3,0.71899,2.28542,1.28589,0.6058,0.92991,0.83288,0.76928,0.26054,5813.89,0.62373,0.0059905,0.0059905,0.0059905
83,1971.61,0.73292,2.3316,1.29316,0.58986,0.9385,0.81867,0.77478,0.23682,5741.84,0.62119,0.005941,0.005941,0.005941
84,1995.36,0.7273,2.29996,1.29246,0.61434,0.93276,0.84781,0.79749,0.24327,5680.86,0.62253,0.0058915,0.0058915,0.0058915
85,2018.85,0.72644,2.31378,1.29715,0.60176,0.9362,0.83832,0.78551,0.24581,5607.27,0.6233,0.005842,0.005842,0.005842
86,2042.67,0.72792,2.31176,1.29201,0.6211,0.93791,0.83478,0.76831,0.26966,5548.24,0.62773,0.0057925,0.0057925,0.0057925
87,2066.26,0.71556,2.28334,1.2919,0.61433,0.93128,0.82975,0.77127,0.25243,5562.74,0.626,0.005743,0.005743,0.005743
88,2090.06,0.71664,2.28157,1.28759,0.60233,0.93919,0.81422,0.75538,0.25802,5761.73,0.6259,0.0056935,0.0056935,0.0056935
89,2113.77,0.71574,2.27991,1.28778,0.59286,0.93591,0.81604,0.76141,0.25037,5757.95,0.62336,0.005644,0.005644,0.005644
90,2137.75,0.72028,2.29543,1.29251,0.58903,0.93635,0.8092,0.76875,0.22429,5912.69,0.61801,0.0055945,0.0055945,0.0055945
91,2161.53,0.72227,2.29551,1.29515,0.58893,0.94341,0.78557,0.7522,0.21498,5807.51,0.61907,0.005545,0.005545,0.005545
92,2185.48,0.70955,2.26973,1.28515,0.57865,0.93755,0.78407,0.74154,0.22709,5871,0.62002,0.0054955,0.0054955,0.0054955
93,2209.41,0.71365,2.27516,1.28907,0.58856,0.93802,0.78237,0.74336,0.22519,5888.67,0.61952,0.005446,0.005446,0.005446
94,2233.44,0.70713,2.25958,1.28801,0.5991,0.93632,0.79359,0.7472,0.23403,5844.78,0.6219,0.0053965,0.0053965,0.0053965
95,2257.17,0.70622,2.25658,1.28295,0.59837,0.94138,0.7917,0.74484,0.23958,5897.84,0.62116,0.005347,0.005347,0.005347
96,2280.97,0.71436,2.26958,1.28825,0.59465,0.93749,0.7985,0.75474,0.22918,6019.74,0.61825,0.0052975,0.0052975,0.0052975
97,2305.22,0.70591,2.25615,1.28192,0.58529,0.93995,0.78513,0.74569,0.22474,5899.73,0.61833,0.005248,0.005248,0.005248
98,2329.65,0.70726,2.24204,1.28178,0.58463,0.93767,0.79804,0.75438,0.23102,5908.58,0.6188,0.0051985,0.0051985,0.0051985
99,2353.41,0.70278,2.26241,1.28518,0.59561,0.93573,0.79953,0.75427,0.23081,5914.25,0.61994,0.005149,0.005149,0.005149
100,2377.19,0.70533,2.24616,1.28407,0.60939,0.93547,0.82899,0.78266,0.23086,5767.7,0.6201,0.0050995,0.0050995,0.0050995
101,2401.12,0.69787,2.24939,1.27625,0.6085,0.93181,0.81781,0.77931,0.21708,5725.67,0.61723,0.00505,0.00505,0.00505
102,2424.78,0.6983,2.23111,1.27974,0.60726,0.93596,0.80582,0.7703,0.21665,5776.21,0.61723,0.0050005,0.0050005,0.0050005
103,2448.5,0.69893,2.23876,1.28195,0.60404,0.93745,0.7995,0.76678,0.21174,5796.11,0.61684,0.004951,0.004951,0.004951
104,2472.21,0.69602,2.2172,1.27389,0.60714,0.94179,0.80982,0.77422,0.21451,5822.01,0.61671,0.0049015,0.0049015,0.0049015
105,2496.34,0.69135,2.207,1.27123,0.63082,0.94421,0.82813,0.78258,0.22953,5847.27,0.61856,0.004852,0.004852,0.004852
106,2520.12,0.69442,2.20338,1.27645,0.62082,0.94344,0.82356,0.78231,0.22043,5882.33,0.61672,0.0048025,0.0048025,0.0048025
107,2544.04,0.69118,2.20381,1.27022,0.63056,0.93856,0.83082,0.78795,0.22314,5882.02,0.61634,0.004753,0.004753,0.004753
108,2567.9,0.69789,2.2336,1.28598,0.62315,0.93597,0.82302,0.78333,0.21942,5816.96,0.61799,0.0047035,0.0047035,0.0047035
109,2591.7,0.68745,2.20542,1.27078,0.6137,0.94103,0.81315,0.7785,0.20934,5829.9,0.61564,0.004654,0.004654,0.004654
110,2615.34,0.68627,2.20011,1.27515,0.62614,0.94001,0.81994,0.7851,0.21318,5816.95,0.6167,0.0046045,0.0046045,0.0046045
