epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,800.995,0.68857,2.81904,1.5122,0.61294,0.94145,0.75265,0.70818,0.25939,7085.15,0.77355,0.00965239,0.00965239,0.00965239
26,833.426,0.68303,2.80355,1.51433,0.60107,0.9339,0.80482,0.72255,0.34756,7259.63,0.7969,0.0096232,0.0096232,0.0096232
27,865.826,0.68686,2.79679,1.51127,0.60877,0.92404,0.78949,0.72656,0.29485,7120.59,0.78703,0.00959289,0.00959289,0.00959289
28,898.155,0.68011,2.79094,1.51457,0.56659,0.95479,0.73319,0.69394,0.2509,7532.83,0.77261,0.00956145,0.00956145,0.00956145
29,930.615,0.67894,2.78918,1.51498,0.60938,0.93213,0.77878,0.74116,0.24386,6990.32,0.77073,0.00952889,0.00952889,0.00952889
30,962.874,0.68056,2.77428,1.51536,0.58042,0.92811,0.762,0.72494,0.25136,7510.93,0.7749,0.00949524,0.00949524,0.00949524
31,995.313,0.68871,2.83051,1.52134,0.57374,0.93677,0.71731,0.64311,0.34905,7383.09,0.7957,0.00946048,0.00946048,0.00946048
32,1027.52,0.68258,2.78451,1.51616,0.59481,0.94389,0.78902,0.72797,0.30072,7315.13,0.78533,0.00942464,0.00942464,0.00942464
33,1059.95,0.67987,2.76444,1.51328,0.59167,0.93278,0.78581,0.73925,0.27354,7413.65,0.77804,0.00938772,0.00938772,0.00938772
34,1092.41,0.68279,2.78802,1.51306,0.59775,0.94075,0.78062,0.72084,0.29044,7221.57,0.77914,0.00934973,0.00934973,0.00934973
35,1124.87,0.686,2.80217,1.51689,0.59285,0.93559,0.78648,0.72579,0.29598,7663.82,0.78232,0.00931067,0.00931067,0.00931067
36,1157.12,0.68315,2.78881,1.51992,0.57833,0.94456,0.76506,0.72754,0.24547,7876.06,0.77099,0.00927057,0.00927057,0.00927057
37,1189.45,0.67977,2.77095,1.5094,0.59246,0.93553,0.79337,0.75017,0.2577,7219.03,0.77428,0.00922942,0.00922942,0.00922942
38,1221.9,0.68193,2.75787,1.51631,0.58876,0.93405,0.79637,0.75983,0.24369,7175.29,0.78154,0.00918725,0.00918725,0.00918725
39,1254.59,0.67598,2.75443,1.51118,0.57984,0.9403,0.77072,0.70307,0.30979,7779.64,0.78698,0.00914405,0.00914405,0.00914405
40,1287.24,0.67502,2.74605,1.51336,0.5694,0.94134,0.75706,0.70553,0.2808,7784.72,0.78301,0.00909984,0.00909984,0.00909984
41,1319.67,0.67675,2.77407,1.51457,0.58852,0.94709,0.76765,0.7249,0.25707,7573.63,0.77986,0.00905463,0.00905463,0.00905463
42,1352.26,0.67498,2.74357,1.51128,0.58172,0.9378,0.75165,0.67539,0.34,7443.64,0.79639,0.00900844,0.00900844,0.00900844
43,1384.97,0.67955,2.75675,1.51124,0.58181,0.94407,0.76073,0.73465,0.22337,7299,0.76908,0.00896127,0.00896127,0.00896127
44,1417.43,0.67394,2.72414,1.50715,0.57587,0.95295,0.75533,0.71317,0.25685,7866.73,0.77566,0.00891313,0.00891313,0.00891313
45,1449.78,0.67284,2.71883,1.50744,0.5659,0.94527,0.73542,0.67223,0.3041,7904.3,0.78495,0.00886404,0.00886404,0.00886404
46,1482.27,0.67757,2.72724,1.51167,0.58887,0.94034,0.78748,0.73412,0.2781,7430.89,0.78048,0.00881401,0.00881401,0.00881401
47,1514.59,0.66849,2.71655,1.51033,0.58624,0.94187,0.77135,0.73523,0.24162,8287.44,0.7683,0.00876305,0.00876305,0.00876305
48,1546.57,0.67587,2.74082,1.51388,0.56639,0.94261,0.75218,0.69492,0.29897,7724.46,0.78436,0.00871117,0.00871117,0.00871117
49,1579.34,0.66838,2.68808,1.51089,0.5677,0.9504,0.73594,0.70674,0.22769,8057.46,0.77019,0.00865839,0.00865839,0.00865839
50,1611.58,0.66936,2.71919,1.51124,0.57106,0.95158,0.72248,0.69699,0.22089,7920.14,0.76783,0.00860473,0.00860473,0.00860473
51,1643.74,0.67161,2.72023,1.50749,0.57279,0.95074,0.73182,0.70656,0.22341,7497.77,0.76546,0.00855018,0.00855018,0.00855018
52,1674.45,0.6651,2.67592,1.50368,0.57084,0.94782,0.71862,0.69319,0.21983,7647.69,0.76956,0.00849477,0.00849477,0.00849477
53,1698.67,0.66356,2.65946,1.50742,0.57419,0.94549,0.74837,0.72511,0.21714,7623.23,0.76694,0.00843851,0.00843851,0.00843851
54,1722.9,0.67219,2.69471,1.51047,0.5719,0.94781,0.73724,0.69742,0.2522,7660.76,0.77484,0.00838141,0.00838141,0.00838141
55,1747.54,0.66647,2.68397,1.50353,0.59533,0.94767,0.78669,0.76207,0.21669,7597.94,0.76684,0.00832349,0.00832349,0.00832349
56,1771.37,0.6716,2.68342,1.51177,0.58622,0.94025,0.77179,0.7407,0.23473,7535.24,0.76992,0.00826477,0.00826477,0.00826477
57,1795.33,0.66431,2.65773,1.50653,0.58213,0.93907,0.78545,0.75641,0.22947,7610.2,0.76742,0.00820525,0.00820525,0.00820525
58,1819.98,0.65892,2.65584,1.50217,0.56633,0.94481,0.74519,0.70411,0.2633,7952.2,0.77108,0.00814495,0.00814495,0.00814495
59,1844.57,0.66353,2.6793,1.50339,0.55994,0.95315,0.72616,0.70264,0.22229,7860.34,0.76348,0.00808389,0.00808389,0.00808389
60,1868.78,0.66976,2.70339,1.50678,0.56352,0.94587,0.7671,0.73703,0.23357,7876.38,0.7666,0.00802208,0.00802208,0.00802208
61,1892.78,0.66298,2.62863,1.50217,0.54671,0.95398,0.72902,0.69467,0.24745,8104.65,0.76846,0.00795954,0.00795954,0.00795954
62,1916.47,0.66573,2.68322,1.49709,0.57392,0.93985,0.77189,0.74496,0.21828,7625.33,0.76268,0.00789628,0.00789628,0.00789628
63,1940.06,0.66692,2.67512,1.50768,0.57405,0.94757,0.7592,0.72963,0.23884,7872.96,0.7705,0.00783231,0.00783231,0.00783231
64,1964.18,0.66728,2.65894,1.50683,0.58334,0.9518,0.77634,0.75359,0.21143,7797.1,0.76685,0.00776766,0.00776766,0.00776766
65,1988.33,0.6641,2.66491,1.50501,0.57329,0.94596,0.77561,0.75143,0.2144,7843.03,0.76696,0.00770234,0.00770234,0.00770234
66,2012.23,0.66167,2.65124,1.50303,0.57781,0.95053,0.77101,0.74477,0.22699,7897.38,0.76612,0.00763637,0.00763637,0.00763637
67,2036.1,0.65896,2.63515,1.49877,0.57396,0.94841,0.77239,0.73988,0.23916,7905.37,0.77166,0.00756976,0.00756976,0.00756976
68,2059.77,0.65827,2.60511,1.49876,0.57208,0.94742,0.76709,0.74022,0.22467,7963.89,0.767,0.00750252,0.00750252,0.00750252
69,2083.42,0.65903,2.62935,1.49871,0.58694,0.94471,0.79516,0.76125,0.2407,7711.24,0.76835,0.00743468,0.00743468,0.00743468
70,2107.02,0.65949,2.62773,1.50207,0.56849,0.95359,0.75831,0.72267,0.24859,7987.53,0.76952,0.00736625,0.00736625,0.00736625
71,2131.26,0.659,2.59982,1.50109,0.57125,0.94668,0.74856,0.72887,0.20632,7861.12,0.76599,0.00729725,0.00729725,0.00729725
72,2157.61,0.6583,2.62373,1.49992,0.56872,0.94589,0.74846,0.72486,0.21529,7779.87,0.76352,0.0072277,0.0072277,0.0072277
73,2184.09,0.65239,2.60629,1.49829,0.56574,0.94856,0.7447,0.71039,0.24212,7894.03,0.77091,0.00715761,0.00715761,0.00715761
74,2210.4,0.6569,2.62875,1.49962,0.59091,0.94459,0.79627,0.76872,0.22266,7896.1,0.76615,0.007087,0.007087,0.007087
75,2236.69,0.6591,2.62153,1.50598,0.55394,0.95316,0.74014,0.71386,0.22263,8069.21,0.76947,0.00701588,0.00701588,0.00701588
76,2262.96,0.65203,2.60323,1.49591,0.55193,0.95517,0.7172,0.69611,0.2128,8133.18,0.76236,0.00694428,0.00694428,0.00694428
77,2289.26,0.65247,2.60481,1.49647,0.56301,0.95112,0.7415,0.71628,0.22405,8068.34,0.76465,0.00687222,0.00687222,0.00687222
78,2315.54,0.65629,2.61351,1.50188,0.56506,0.94902,0.73938,0.71082,0.23095,7956.32,0.76683,0.0067997,0.0067997,0.0067997
79,2341.66,0.64714,2.55181,1.49976,0.56688,0.94651,0.74881,0.72629,0.21522,7929.35,0.76587,0.00672675,0.00672675,0.00672675
80,2368.31,0.65526,2.60127,1.49984,0.56757,0.94951,0.7526,0.72361,0.23027,7915.06,0.76661,0.00665339,0.00665339,0.00665339
81,2395.08,0.65091,2.55508,1.49318,0.55974,0.95119,0.74255,0.72043,0.21434,7998.82,0.76175,0.00657963,0.00657963,0.00657963
82,2422.05,0.64089,2.52619,1.49077,0.55451,0.95264,0.72748,0.70553,0.21714,8217.37,0.76311,0.0065055,0.0065055,0.0065055
83,2448.97,0.65061,2.55262,1.4983,0.56771,0.94,0.77437,0.74966,0.2221,8016.08,0.76482,0.00643101,0.00643101,0.00643101
84,2475.29,0.64818,2.55689,1.48815,0.57573,0.94741,0.78141,0.75793,0.21554,8059.88,0.76035,0.00635617,0.00635617,0.00635617
85,2499.38,0.64782,2.55145,1.49851,0.57465,0.94899,0.7801,0.75242,0.23026,8016.94,0.76625,0.00628101,0.00628101,0.00628101
86,2523.06,0.6487,2.55982,1.49567,0.57419,0.95239,0.76769,0.74598,0.20936,7863.2,0.7613,0.00620555,0.00620555,0.00620555
87,2546.76,0.6381,2.5319,1.49507,0.57226,0.9512,0.76092,0.74069,0.20883,8017.34,0.7633,0.00612981,0.00612981,0.00612981
88,2570.08,0.64494,2.54144,1.49213,0.57326,0.95259,0.76259,0.74219,0.21116,7948.7,0.761,0.0060538,0.0060538,0.0060538
89,2593.88,0.6454,2.54709,1.49405,0.56968,0.95304,0.76177,0.73914,0.21676,8091.9,0.76111,0.00597754,0.00597754,0.00597754
90,2617.65,0.64358,2.53556,1.49509,0.55999,0.95301,0.75228,0.73357,0.20744,8233.38,0.76045,0.00590105,0.00590105,0.00590105
91,2641.39,0.64616,2.54022,1.49409,0.56122,0.95448,0.75225,0.73505,0.19759,8234.2,0.7591,0.00582435,0.00582435,0.00582435
92,2665.31,0.63758,2.50835,1.4871,0.57407,0.95039,0.79225,0.7712,0.20866,8137.34,0.7617,0.00574746,0.00574746,0.00574746
93,2689.07,0.64266,2.52072,1.49164,0.5772,0.94639,0.80121,0.77781,0.21323,8021.13,0.76312,0.0056704,0.0056704,0.0056704
94,2712.64,0.64258,2.51328,1.49835,0.57247,0.94969,0.7718,0.74914,0.21335,8135.68,0.76519,0.00559318,0.00559318,0.00559318
95,2736.51,0.63751,2.50007,1.48993,0.56887,0.95233,0.74156,0.72174,0.2066,8278.85,0.76134,0.00551584,0.00551584,0.00551584
96,2760.24,0.6435,2.50924,1.49323,0.57529,0.9502,0.7451,0.725,0.20498,8103.64,0.76065,0.00543837,0.00543837,0.00543837
97,2785.43,0.63474,2.47494,1.48767,0.56442,0.95408,0.73774,0.71873,0.20303,8230.83,0.75989,0.00536081,0.00536081,0.00536081
98,2809.1,0.63371,2.47495,1.48876,0.56818,0.95514,0.74739,0.72846,0.20004,8214.83,0.75966,0.00528318,0.00528318,0.00528318
99,2832.49,0.63473,2.48558,1.4918,0.56719,0.95368,0.74492,0.72604,0.20093,8283.06,0.75949,0.00520548,0.00520548,0.00520548
100,2856.03,0.63645,2.48298,1.48826,0.56557,0.94918,0.75858,0.73999,0.20074,8301.59,0.75988,0.00512775,0.00512775,0.00512775
101,2879.6,0.63326,2.48175,1.48777,0.57341,0.9503,0.77149,0.75225,0.20336,8209.78,0.7603,0.00505,0.00505,0.00505
