epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1334.75,0.53891,3.15484,1.21843,0.59306,0.93869,0.76876,0.70634,0.23498,7966.58,0.62894,0.00900844,0.00900844,0.00900844
43,1366.96,0.54129,3.15062,1.21287,0.57965,0.94114,0.74898,0.66976,0.2788,8597.79,0.64302,0.00896127,0.00896127,0.00896127
44,1399.26,0.5376,3.14203,1.21201,0.57768,0.94228,0.76399,0.71987,0.20678,8346.96,0.62283,0.00891313,0.00891313,0.00891313
45,1432.06,0.53747,3.13091,1.21333,0.57382,0.9475,0.74038,0.66787,0.26752,8466.5,0.63877,0.00886404,0.00886404,0.00886404
46,1464.25,0.54073,3.1256,1.21649,0.62648,0.91846,0.81405,0.73036,0.27437,8156.14,0.63847,0.00881401,0.00881401,0.00881401
47,1496.63,0.53228,3.11753,1.20679,0.5723,0.94139,0.756,0.70361,0.21946,8734.04,0.62328,0.00876305,0.00876305,0.00876305
48,1529.1,0.54037,3.14573,1.21641,0.58541,0.9257,0.78681,0.73535,0.21132,8318.99,0.62219,0.00871117,0.00871117,0.00871117
49,1561.53,0.53545,3.08802,1.21026,0.56138,0.9458,0.76808,0.6813,0.29854,8605.85,0.64167,0.00865839,0.00865839,0.00865839
50,1593.8,0.53422,3.11235,1.21175,0.56509,0.94219,0.76046,0.7286,0.18573,8521.7,0.61721,0.00860473,0.00860473,0.00860473
51,1626.15,0.5371,3.14757,1.21109,0.55858,0.93962,0.73176,0.69953,0.19179,8471.04,0.61731,0.00855018,0.00855018,0.00855018
52,1658.72,0.53237,3.07531,1.20836,0.57594,0.94126,0.76637,0.73556,0.17679,8474.3,0.61245,0.00849477,0.00849477,0.00849477
53,1689.7,0.52967,3.06815,1.20976,0.57019,0.94544,0.74934,0.71225,0.19415,8447.36,0.61619,0.00843851,0.00843851,0.00843851
54,1714.11,0.53885,3.11923,1.21525,0.56363,0.94121,0.75475,0.72928,0.17567,8209.02,0.61513,0.00838141,0.00838141,0.00838141
55,1738.3,0.53079,3.08614,1.21063,0.58332,0.94163,0.76389,0.73723,0.1766,8388.05,0.61453,0.00832349,0.00832349,0.00832349
56,1762.79,0.53253,3.06529,1.21021,0.55748,0.94637,0.73476,0.70519,0.18296,8721.16,0.61358,0.00826477,0.00826477,0.00826477
57,1787.04,0.52601,3.05115,1.20753,0.56069,0.95034,0.72227,0.68101,0.20432,8662.95,0.61939,0.00820525,0.00820525,0.00820525
58,1811.2,0.52399,3.037,1.20932,0.58082,0.94156,0.78268,0.7359,0.20663,8566.3,0.62303,0.00814495,0.00814495,0.00814495
59,1835.76,0.52829,3.06865,1.20819,0.5678,0.94528,0.74806,0.71484,0.1878,8781.82,0.61397,0.00808389,0.00808389,0.00808389
60,1860.35,0.53247,3.08152,1.20986,0.55367,0.94846,0.71012,0.67138,0.20206,8860.49,0.61564,0.00802208,0.00802208,0.00802208
61,1884.39,0.52497,3.00062,1.20605,0.56219,0.94828,0.72745,0.69224,0.19101,8904.08,0.61735,0.00795954,0.00795954,0.00795954
62,1908.42,0.52876,3.06492,1.20477,0.54784,0.95818,0.72437,0.68983,0.194,9077.93,0.61395,0.00789628,0.00789628,0.00789628
63,1932.06,0.53008,3.07374,1.21089,0.55105,0.95043,0.73897,0.71609,0.17372,8722.1,0.61389,0.00783231,0.00783231,0.00783231
64,1955.63,0.52894,3.05073,1.20631,0.56546,0.95284,0.7252,0.68884,0.19174,9030.54,0.61499,0.00776766,0.00776766,0.00776766
65,1980.09,0.52738,3.0473,1.2073,0.5674,0.94787,0.76478,0.7277,0.19372,8541.11,0.61588,0.00770234,0.00770234,0.00770234
66,2004.24,0.5257,3.03755,1.20772,0.56356,0.94417,0.77862,0.74846,0.18517,8628.29,0.617,0.00763637,0.00763637,0.00763637
67,2028.13,0.52542,3.01917,1.2032,0.55789,0.94971,0.71923,0.69289,0.18075,8869.89,0.61155,0.00756976,0.00756976,0.00756976
68,2051.75,0.52491,3.0024,1.20437,0.5695,0.94034,0.7891,0.76086,0.17584,8477.59,0.6127,0.00750252,0.00750252,0.00750252
