epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1994.54,0.77062,1.95168,1.21785,0.56436,0.948,0.70367,0.68758,0.21843,6031.62,0.589,0.00848078,0.00848078,0.00848078
43,2041.96,0.76952,1.94913,1.21869,0.55588,0.94678,0.71339,0.6977,0.22418,6108.18,0.58992,0.00841006,0.00841006,0.00841006
44,2089.13,0.77235,1.9435,1.2164,0.55273,0.94726,0.68435,0.66784,0.22918,6255.11,0.58856,0.00833805,0.00833805,0.00833805
45,2136.48,0.76774,1.94868,1.21775,0.56273,0.94015,0.73654,0.71778,0.24088,6028.13,0.59118,0.00826477,0.00826477,0.00826477
46,2184.36,0.76387,1.93466,1.21764,0.5628,0.9427,0.73424,0.71888,0.21446,6194.87,0.58894,0.00819025,0.00819025,0.00819025
47,2231.88,0.76548,1.92686,1.21363,0.54354,0.94634,0.69031,0.67051,0.24027,6261.32,0.59,0.00811452,0.00811452,0.00811452
48,2278.93,0.75703,1.92279,1.21028,0.55338,0.95216,0.71454,0.70027,0.21478,6095.53,0.58572,0.0080376,0.0080376,0.0080376
49,2326.52,0.75677,1.90649,1.20859,0.54992,0.94482,0.72729,0.71109,0.22488,6167.56,0.58858,0.00795954,0.00795954,0.00795954
50,2374.1,0.76217,1.9181,1.21318,0.55514,0.94519,0.72179,0.70633,0.21278,6327.51,0.58726,0.00788035,0.00788035,0.00788035
51,2421.96,0.75837,1.91392,1.2104,0.55739,0.94632,0.70719,0.6929,0.2123,6373.44,0.5871,0.00780007,0.00780007,0.00780007
52,2469.66,0.7609,1.92042,1.21262,0.56277,0.9422,0.73786,0.72104,0.22242,6210.18,0.58872,0.00771873,0.00771873,0.00771873
53,2516.82,0.75602,1.91435,1.21672,0.55181,0.94597,0.71141,0.69651,0.21345,6204.6,0.58943,0.00763637,0.00763637,0.00763637
54,2564.78,0.758,1.91567,1.21767,0.56571,0.946,0.72976,0.7144,0.21252,6197.13,0.58826,0.007553,0.007553,0.007553
55,2612.28,0.75392,1.86796,1.20706,0.55913,0.94573,0.71707,0.70143,0.21445,6358.11,0.5857,0.00746868,0.00746868,0.00746868
56,2659.62,0.75811,1.88826,1.21388,0.54578,0.95027,0.68633,0.6721,0.21038,6366.38,0.58664,0.00738341,0.00738341,0.00738341
57,2707.2,0.75102,1.87967,1.20865,0.54679,0.94933,0.70736,0.6931,0.21595,6419.36,0.58631,0.00729725,0.00729725,0.00729725
58,2754.69,0.75427,1.87797,1.21121,0.54379,0.94911,0.69415,0.68034,0.20821,6367.63,0.58542,0.00721023,0.00721023,0.00721023
59,2802.27,0.7473,1.85863,1.2121,0.54373,0.94947,0.72004,0.70615,0.20682,6451.23,0.58655,0.00712237,0.00712237,0.00712237
60,2849.36,0.75117,1.86864,1.21026,0.55032,0.94955,0.70659,0.69329,0.20685,6346.1,0.58645,0.00703371,0.00703371,0.00703371
61,2896.78,0.74575,1.86957,1.209,0.54994,0.9513,0.72557,0.71234,0.20167,6451.63,0.58562,0.00694428,0.00694428,0.00694428
62,2944.21,0.74043,1.84309,1.21156,0.54862,0.95257,0.71076,0.69698,0.20696,6491.77,0.58788,0.00685413,0.00685413,0.00685413
63,2991.33,0.73882,1.84213,1.20542,0.55214,0.94626,0.73183,0.71841,0.20309,6414.36,0.58558,0.00676328,0.00676328,0.00676328
64,3039.06,0.74489,1.84851,1.20961,0.54976,0.94793,0.71912,0.70588,0.20454,6421.81,0.58545,0.00667177,0.00667177,0.00667177
65,3086.38,0.73922,1.83606,1.20642,0.54181,0.95637,0.69084,0.67743,0.2091,6565.85,0.58526,0.00657963,0.00657963,0.00657963
