epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,987.465,0.81573,2.28016,1.29449,0.99133,0.97835,0.98807,0.95233,0.44386,1.18345,1.10941,0.00921898,0.00921898,0.00921898
31,1020.78,0.8126,2.2725,1.29207,0.98952,0.97804,0.98841,0.95043,0.45038,1.18993,1.10828,0.00916577,0.00916577,0.00916577
32,1053.91,0.81605,2.26638,1.29072,0.99221,0.97999,0.98898,0.95545,0.43622,1.17691,1.10637,0.00911099,0.00911099,0.00911099
33,1087.11,0.81321,2.25298,1.28888,0.98895,0.97452,0.98896,0.94962,0.46255,1.19729,1.11102,0.00905463,0.00905463,0.00905463
34,1119.97,0.81152,2.24301,1.28876,0.9857,0.98091,0.98916,0.95188,0.44614,1.17363,1.11236,0.00899674,0.00899674,0.00899674
35,1152.93,0.8076,2.23859,1.29109,0.99124,0.97885,0.98943,0.9519,0.4509,1.1939,1.11274,0.00893732,0.00893732,0.00893732
36,1185.94,0.80132,2.22812,1.28886,0.992,0.98072,0.98926,0.95418,0.45423,1.14956,1.10609,0.0088764,0.0088764,0.0088764
37,1219.25,0.80686,2.24183,1.28578,0.9949,0.97634,0.98981,0.94926,0.45399,1.17691,1.10961,0.00881401,0.00881401,0.00881401
38,1252.62,0.80673,2.21836,1.28468,0.99439,0.97675,0.98886,0.95431,0.42721,1.13042,1.10394,0.00875017,0.00875017,0.00875017
39,1285.43,0.80041,2.21724,1.28768,0.99157,0.97848,0.98969,0.95596,0.41732,1.10762,1.10142,0.0086849,0.0086849,0.0086849
40,1318.41,0.79559,2.2141,1.28622,0.99351,0.98031,0.99013,0.95852,0.42223,1.10332,1.10204,0.00861823,0.00861823,0.00861823
41,1352.09,0.80071,2.20459,1.28647,0.99324,0.97962,0.98944,0.9544,0.4247,1.09469,1.10081,0.00855018,0.00855018,0.00855018
42,1385.41,0.79547,2.18712,1.2833,0.99127,0.97968,0.98997,0.95836,0.41809,1.09968,1.09922,0.00848078,0.00848078,0.00848078
43,1418.64,0.79778,2.21584,1.28378,0.99478,0.97673,0.98915,0.95612,0.41781,1.09255,1.09656,0.00841006,0.00841006,0.00841006
44,1451.65,0.7913,2.17922,1.28409,0.9934,0.98013,0.9892,0.95736,0.41255,1.09643,1.09788,0.00833805,0.00833805,0.00833805
45,1484.64,0.79822,2.20672,1.28223,0.99199,0.98007,0.98892,0.95971,0.40135,1.07381,1.0949,0.00826477,0.00826477,0.00826477
46,1517.44,0.79727,2.19175,1.28403,0.99393,0.97994,0.98946,0.95733,0.42635,1.08425,1.09848,0.00819025,0.00819025,0.00819025
47,1550.21,0.78772,2.15938,1.28068,0.99517,0.97895,0.98984,0.95895,0.41585,1.06001,1.0964,0.00811452,0.00811452,0.00811452
48,1583.1,0.79176,2.17923,1.28083,0.99465,0.98128,0.9896,0.95961,0.41573,1.07388,1.0974,0.0080376,0.0080376,0.0080376
49,1616.09,0.78949,2.16973,1.27867,0.99439,0.97813,0.98988,0.95925,0.42876,1.08718,1.09976,0.00795954,0.00795954,0.00795954
50,1649.93,0.78751,2.16914,1.27919,0.9926,0.98033,0.98999,0.95891,0.41271,1.05429,1.09554,0.00788035,0.00788035,0.00788035
51,1682.88,0.78771,2.15939,1.27804,0.99131,0.98108,0.98984,0.96059,0.39874,1.05013,1.09111,0.00780007,0.00780007,0.00780007
52,1716.34,0.78351,2.14327,1.27912,0.99289,0.98121,0.9895,0.96014,0.41049,1.05918,1.09365,0.00771873,0.00771873,0.00771873
53,1749.38,0.78703,2.1456,1.28173,0.99157,0.98178,0.9901,0.95857,0.41203,1.04934,1.09457,0.00763637,0.00763637,0.00763637
54,1782.21,0.78547,2.15478,1.27876,0.99439,0.98007,0.98938,0.95657,0.40999,1.05115,1.09393,0.007553,0.007553,0.007553
55,1815.62,0.77893,2.13149,1.27794,0.99534,0.98156,0.98959,0.96249,0.40173,1.04601,1.09174,0.00746868,0.00746868,0.00746868
56,1849.31,0.77515,2.11663,1.27694,0.99229,0.97985,0.99033,0.96344,0.39706,1.04116,1.09159,0.00738341,0.00738341,0.00738341
57,1883.23,0.77658,2.12108,1.27559,0.99164,0.98065,0.98967,0.96139,0.39885,1.04005,1.09209,0.00729725,0.00729725,0.00729725
58,1916.76,0.7751,2.10124,1.27139,0.99258,0.9829,0.9897,0.9634,0.39603,1.01718,1.09018,0.00721023,0.00721023,0.00721023
59,1951.09,0.77592,2.11005,1.27218,0.99525,0.98064,0.9897,0.96239,0.39481,1.01905,1.09102,0.00712237,0.00712237,0.00712237
60,1988.16,0.77837,2.10933,1.27322,0.9956,0.98019,0.98932,0.96147,0.39439,1.01812,1.08972,0.00703371,0.00703371,0.00703371
61,2023.59,0.77362,2.11362,1.27611,0.9953,0.98207,0.98955,0.96267,0.3975,1.00678,1.09087,0.00694428,0.00694428,0.00694428
62,2057.27,0.77161,2.09825,1.27052,0.99229,0.98108,0.98942,0.95835,0.41161,1.04288,1.09156,0.00685413,0.00685413,0.00685413
63,2090.42,0.76966,2.103,1.27002,0.9945,0.98053,0.98946,0.96096,0.40352,1.02627,1.09172,0.00676328,0.00676328,0.00676328
64,2123.4,0.76697,2.08416,1.26824,0.99477,0.9811,0.99005,0.95939,0.40312,1.01535,1.08973,0.00667177,0.00667177,0.00667177
65,2156.97,0.77123,2.08783,1.27535,0.99532,0.97995,0.98993,0.9606,0.40008,1.01477,1.09097,0.00657963,0.00657963,0.00657963
66,2190.4,0.76427,2.0883,1.26817,0.99338,0.98067,0.98981,0.96047,0.39748,1.00952,1.08997,0.00648691,0.00648691,0.00648691
67,2223.59,0.76045,2.06577,1.26494,0.99389,0.98055,0.98999,0.96017,0.3996,1.01421,1.08904,0.00639363,0.00639363,0.00639363
68,2256.55,0.7605,2.07043,1.26987,0.99164,0.98139,0.99001,0.96265,0.38983,0.99146,1.08777,0.00629983,0.00629983,0.00629983
69,2289.64,0.76463,2.06017,1.26844,0.99551,0.98002,0.98996,0.96194,0.39428,0.99348,1.08772,0.00620555,0.00620555,0.00620555
70,2322.7,0.75743,2.05203,1.26383,0.99308,0.9814,0.99024,0.96381,0.38541,0.98984,1.08627,0.00611083,0.00611083,0.00611083
71,2355.91,0.75551,2.0433,1.26898,0.99538,0.98005,0.99014,0.96308,0.38531,0.97931,1.08742,0.0060157,0.0060157,0.0060157
72,2388.91,0.76029,2.04557,1.2672,0.99545,0.98031,0.98992,0.96355,0.38877,0.98367,1.08672,0.00592019,0.00592019,0.00592019
73,2421.85,0.75899,2.04852,1.26624,0.99258,0.98285,0.99004,0.96347,0.38578,0.98218,1.08694,0.00582435,0.00582435,0.00582435
74,2455.73,0.75318,2.04563,1.26802,0.99322,0.98294,0.98992,0.96462,0.38308,0.98338,1.08616,0.00572821,0.00572821,0.00572821
75,2489.83,0.75327,2.04149,1.26369,0.99369,0.98244,0.98979,0.96369,0.3855,0.98569,1.08632,0.00563181,0.00563181,0.00563181
76,2523.72,0.74781,2.01434,1.26096,0.9934,0.98244,0.98986,0.9631,0.386,0.98371,1.08552,0.00553518,0.00553518,0.00553518
77,2557.53,0.75377,2.02505,1.26426,0.9945,0.98114,0.9896,0.96294,0.38643,0.97438,1.0863,0.00543837,0.00543837,0.00543837
78,2591.04,0.74389,1.99779,1.26239,0.99604,0.98229,0.99041,0.9629,0.3875,0.97515,1.08627,0.00534141,0.00534141,0.00534141
79,2624.61,0.75141,2.03401,1.26352,0.99605,0.98195,0.9903,0.96294,0.38369,0.97122,1.08552,0.00524434,0.00524434,0.00524434
80,2658.16,0.7507,2.00336,1.26136,0.99659,0.98288,0.98994,0.96407,0.38126,0.9681,1.08493,0.00514719,0.00514719,0.00514719
81,2691.8,0.74241,1.97523,1.259,0.99631,0.98246,0.98991,0.96509,0.37858,0.96041,1.08489,0.00505,0.00505,0.00505
82,2725.5,0.74556,1.99651,1.2628,0.99494,0.98266,0.98968,0.96432,0.37848,0.96368,1.08506,0.00495281,0.00495281,0.00495281
83,2759.29,0.74289,1.98597,1.25751,0.99432,0.98277,0.99027,0.96342,0.38033,0.96114,1.08442,0.00485566,0.00485566,0.00485566
84,2792.95,0.7371,1.97549,1.25678,0.99486,0.98281,0.99042,0.96393,0.38017,0.95699,1.08453,0.00475859,0.00475859,0.00475859
85,2826.97,0.73306,1.95957,1.25736,0.99547,0.98322,0.99018,0.96406,0.37933,0.94994,1.08414,0.00466163,0.00466163,0.00466163
86,2860.45,0.73696,1.96728,1.25916,0.99586,0.98316,0.99043,0.96525,0.37923,0.95221,1.08431,0.00456482,0.00456482,0.00456482
87,2893.7,0.73262,1.94538,1.25771,0.99516,0.98286,0.99033,0.96573,0.37915,0.95368,1.08404,0.00446819,0.00446819,0.00446819
88,2926.54,0.73718,1.97218,1.25776,0.9953,0.98186,0.98985,0.96547,0.37896,0.95009,1.08379,0.00437179,0.00437179,0.00437179
89,2959.35,0.73401,1.94675,1.2547,0.99532,0.98198,0.99048,0.96524,0.37966,0.95987,1.08368,0.00427565,0.00427565,0.00427565
90,2992.51,0.72513,1.92688,1.2547,0.99488,0.98251,0.99023,0.96451,0.38041,0.95877,1.08395,0.00417981,0.00417981,0.00417981
91,3025.28,0.73112,1.94276,1.25445,0.99454,0.98287,0.98972,0.96463,0.3795,0.95401,1.0837,0.0040843,0.0040843,0.0040843
92,3058.39,0.73454,1.94659,1.259,0.99498,0.98302,0.98937,0.96422,0.37819,0.95128,1.08374,0.00398917,0.00398917,0.00398917
93,3091.21,0.72961,1.92155,1.25529,0.99584,0.98229,0.98928,0.96481,0.37764,0.94637,1.08299,0.00389445,0.00389445,0.00389445
94,3123.94,0.72805,1.92466,1.25669,0.99573,0.9821,0.98917,0.96386,0.37775,0.94754,1.08279,0.00380017,0.00380017,0.00380017
95,3156.95,0.72511,1.92712,1.25648,0.9955,0.982,0.98921,0.96347,0.37812,0.94243,1.08246,0.00370637,0.00370637,0.00370637
96,3189.85,0.72644,1.92337,1.25186,0.9951,0.98235,0.98922,0.96511,0.37479,0.93751,1.08145,0.00361309,0.00361309,0.00361309
97,3222.9,0.72071,1.90439,1.25122,0.99513,0.98254,0.98928,0.96597,0.37319,0.93615,1.08105,0.00352037,0.00352037,0.00352037
98,3256.26,0.72384,1.90854,1.25649,0.99544,0.98327,0.98937,0.96581,0.37245,0.93465,1.08109,0.00342823,0.00342823,0.00342823
99,3290.08,0.72107,1.90375,1.253,0.99543,0.98349,0.98965,0.96594,0.37216,0.92953,1.08125,0.00333672,0.00333672,0.00333672
100,3323.86,0.72087,1.88983,1.25352,0.9954,0.98333,0.99003,0.96613,0.37113,0.93008,1.08107,0.00324587,0.00324587,0.00324587
101,3357.58,0.71911,1.8934,1.25364,0.99517,0.98362,0.98992,0.96666,0.37009,0.92812,1.08077,0.00315572,0.00315572,0.00315572
102,3391.29,0.70674,1.84941,1.24648,0.99562,0.98365,0.98988,0.96734,0.3701,0.92644,1.08085,0.00306629,0.00306629,0.00306629
103,3424.76,0.70818,1.85951,1.24482,0.9957,0.98359,0.99001,0.96708,0.36966,0.92696,1.08039,0.00297763,0.00297763,0.00297763
104,3458.71,0.70881,1.85531,1.24701,0.99565,0.9836,0.98993,0.96719,0.36928,0.92316,1.08014,0.00288977,0.00288977,0.00288977
105,3492.82,0.70861,1.85144,1.24696,0.99584,0.9836,0.98989,0.96684,0.36936,0.92416,1.08028,0.00280275,0.00280275,0.00280275
106,3526.58,0.70978,1.86312,1.24671,0.99582,0.98355,0.99014,0.96701,0.36838,0.92468,1.08003,0.00271659,0.00271659,0.00271659
107,3560.53,0.70736,1.84421,1.24733,0.99583,0.98357,0.9902,0.96701,0.36801,0.92221,1.07995,0.00263132,0.00263132,0.00263132
108,3594.35,0.70248,1.83444,1.24534,0.99575,0.98359,0.99024,0.96724,0.368,0.91974,1.07994,0.002547,0.002547,0.002547
109,3628.27,0.70466,1.84649,1.24525,0.99614,0.98291,0.99025,0.9676,0.3671,0.92326,1.07968,0.00246363,0.00246363,0.00246363
110,3662.21,0.70335,1.84021,1.24757,0.99502,0.98358,0.99021,0.96762,0.36653,0.91903,1.0796,0.00238127,0.00238127,0.00238127
111,3696.43,0.70395,1.83364,1.24549,0.99533,0.98368,0.99024,0.96785,0.3663,0.92027,1.07949,0.00229993,0.00229993,0.00229993
112,3730.71,0.69833,1.8236,1.24278,0.99593,0.98293,0.99021,0.96784,0.36548,0.91609,1.07931,0.00221965,0.00221965,0.00221965
113,3764.32,0.69971,1.82667,1.24651,0.99586,0.98335,0.9902,0.96782,0.36552,0.9161,1.07924,0.00214046,0.00214046,0.00214046
114,3797.96,0.69726,1.81704,1.24287,0.99536,0.98358,0.99018,0.96835,0.36583,0.92,1.07914,0.0020624,0.0020624,0.0020624
115,3831.67,0.6992,1.81727,1.24273,0.99566,0.98372,0.9901,0.96804,0.36537,0.9175,1.07911,0.00198548,0.00198548,0.00198548
116,3865.34,0.69723,1.81378,1.24098,0.99572,0.98375,0.99014,0.96788,0.36504,0.9154,1.07894,0.00190975,0.00190975,0.00190975
117,3899.07,0.68814,1.79143,1.23807,0.99578,0.98375,0.99012,0.96828,0.36469,0.91349,1.07889,0.00183523,0.00183523,0.00183523
118,3932.85,0.69347,1.79276,1.24185,0.99571,0.98366,0.99024,0.96829,0.36447,0.91392,1.0788,0.00176195,0.00176195,0.00176195
119,3966.75,0.69214,1.78621,1.2398,0.99527,0.98366,0.99016,0.96839,0.36391,0.9134,1.07867,0.00168994,0.00168994,0.00168994
120,4000.5,0.69268,1.7894,1.24301,0.99607,0.98247,0.99016,0.96855,0.3639,0.9137,1.07869,0.00161922,0.00161922,0.00161922
121,4034.16,0.69133,1.79245,1.23986,0.99634,0.98257,0.99016,0.96854,0.36414,0.91405,1.07889,0.00154982,0.00154982,0.00154982
122,4067.99,0.68868,1.77694,1.23932,0.99654,0.98272,0.99017,0.96868,0.36449,0.91381,1.07897,0.00148177,0.00148177,0.00148177
123,4101.89,0.68751,1.78227,1.2393,0.99631,0.98253,0.99012,0.96882,0.36389,0.91183,1.07866,0.0014151,0.0014151,0.0014151
124,4136.21,0.6861,1.76418,1.23962,0.9962,0.9824,0.9901,0.96883,0.36387,0.91362,1.0788,0.00134983,0.00134983,0.00134983
125,4171.1,0.68152,1.75312,1.23826,0.99615,0.98269,0.99011,0.96916,0.36353,0.91193,1.07871,0.00128599,0.00128599,0.00128599
126,4205.35,0.68596,1.76739,1.23881,0.99615,0.98263,0.99014,0.96864,0.36351,0.91469,1.07852,0.0012236,0.0012236,0.0012236
127,4240.45,0.6807,1.74533,1.23324,0.99639,0.98279,0.99015,0.96886,0.36374,0.91481,1.07838,0.00116268,0.00116268,0.00116268
128,4276.58,0.68282,1.75647,1.23486,0.99638,0.98278,0.99044,0.96892,0.36369,0.91328,1.07822,0.00110326,0.00110326,0.00110326
129,4309.83,0.67968,1.73976,1.23268,0.99642,0.98265,0.9906,0.96875,0.36343,0.91152,1.07797,0.00104537,0.00104537,0.00104537
130,4343.08,0.67659,1.74346,1.23544,0.99678,0.98265,0.99078,0.96904,0.3629,0.91017,1.07776,0.000989013,0.000989013,0.000989013
131,4376.62,0.67328,1.72778,1.23256,0.99656,0.98264,0.99081,0.96908,0.3628,0.91172,1.07765,0.000934225,0.000934225,0.000934225
132,4410.91,0.67105,1.72101,1.23107,0.99649,0.98264,0.99081,0.9689,0.36286,0.91119,1.07757,0.000881025,0.000881025,0.000881025
133,4444.59,0.67694,1.7262,1.23588,0.99649,0.98265,0.99081,0.96895,0.36284,0.91164,1.07751,0.000829431,0.000829431,0.000829431
134,4478.08,0.67393,1.72594,1.23497,0.99664,0.98263,0.99071,0.96887,0.36298,0.91093,1.07744,0.000779465,0.000779465,0.000779465
135,4511.84,0.67313,1.73178,1.23391,0.99662,0.98275,0.99079,0.96882,0.36334,0.91154,1.07751,0.000731145,0.000731145,0.000731145
136,4545.96,0.67282,1.72316,1.23396,0.9966,0.98277,0.99079,0.96889,0.36362,0.909,1.07748,0.00068449,0.00068449,0.00068449
137,4579.92,0.67114,1.71554,1.23425,0.99656,0.98284,0.99081,0.9689,0.36381,0.9107,1.07729,0.000639518,0.000639518,0.000639518
138,4613.49,0.67631,1.72888,1.23381,0.9966,0.98282,0.99082,0.96873,0.36409,0.91032,1.07722,0.000596246,0.000596246,0.000596246
139,4647.22,0.66826,1.70477,1.23058,0.99657,0.98284,0.99084,0.96891,0.36403,0.91014,1.07702,0.000554691,0.000554691,0.000554691
140,4680.88,0.66928,1.71513,1.23302,0.99648,0.98285,0.99084,0.9685,0.36442,0.91016,1.077,0.00051487,0.00051487,0.00051487
141,4714.42,0.6641,1.70351,1.23152,0.99647,0.98285,0.99084,0.96858,0.36479,0.91216,1.07703,0.000476796,0.000476796,0.000476796
142,4748.03,0.66553,1.69183,1.23083,0.99645,0.98285,0.99082,0.96869,0.36496,0.91156,1.0771,0.000440486,0.000440486,0.000440486
143,4781.84,0.66533,1.68592,1.23049,0.99645,0.98285,0.99084,0.96841,0.36549,0.91234,1.07692,0.000405953,0.000405953,0.000405953
144,4815.34,0.66254,1.68924,1.22927,0.99645,0.98285,0.99072,0.96842,0.36597,0.91253,1.07696,0.00037321,0.00037321,0.00037321
145,4849.19,0.66221,1.68994,1.23057,0.99645,0.98285,0.99073,0.96823,0.36614,0.91318,1.07688,0.00034227,0.00034227,0.00034227
146,4882.77,0.66731,1.68576,1.22913,0.99647,0.98274,0.99072,0.96811,0.36642,0.91274,1.0769,0.000313145,0.000313145,0.000313145
147,4916.64,0.66408,1.68688,1.22673,0.99647,0.98285,0.99076,0.96795,0.36718,0.91413,1.07703,0.000285847,0.000285847,0.000285847
148,4950.57,0.65959,1.67394,1.22776,0.99649,0.98285,0.99078,0.96824,0.36695,0.91367,1.07692,0.000260384,0.000260384,0.000260384
149,4984.17,0.65836,1.66913,1.22547,0.99649,0.98286,0.99079,0.96837,0.36695,0.91356,1.07689,0.000236769,0.000236769,0.000236769
150,5017.62,0.65515,1.66682,1.22606,0.99654,0.98284,0.99091,0.96836,0.36675,0.91449,1.0768,0.000215009,0.000215009,0.000215009
151,5063.87,0.4868,1.12981,1.14186,0.99651,0.98285,0.99091,0.96843,0.36669,0.91441,1.07677,0.000195113,0.000195113,0.000195113
152,5090.19,0.48698,1.12523,1.14154,0.9965,0.98285,0.99092,0.96848,0.36647,0.91304,1.07665,0.000177088,0.000177088,0.000177088
153,5123.64,0.48561,1.12112,1.14431,0.99652,0.98284,0.99092,0.96836,0.36672,0.91453,1.07659,0.000160943,0.000160943,0.000160943
154,5156.61,0.48174,1.1114,1.13826,0.99652,0.98285,0.99092,0.96838,0.36664,0.91244,1.07655,0.000146682,0.000146682,0.000146682
155,5189.95,0.48265,1.11417,1.14008,0.99653,0.98285,0.99093,0.96842,0.36637,0.91171,1.07642,0.000134311,0.000134311,0.000134311
156,5223.4,0.48008,1.11285,1.14023,0.99661,0.98284,0.99093,0.96819,0.36625,0.91029,1.07635,0.000123836,0.000123836,0.000123836
157,5256.27,0.47903,1.10362,1.13954,0.99662,0.98284,0.99093,0.96825,0.36595,0.91052,1.07617,0.000115259,0.000115259,0.000115259
158,5289.47,0.48093,1.10094,1.13864,0.99654,0.98289,0.99094,0.96847,0.36533,0.90955,1.07607,0.000108585,0.000108585,0.000108585
159,5322.66,0.47843,1.10373,1.1377,0.99654,0.9829,0.99094,0.96821,0.36456,0.90978,1.07591,0.000103816,0.000103816,0.000103816
160,5355.5,0.47876,1.0976,1.13842,0.99655,0.9829,0.99095,0.96854,0.36404,0.90692,1.0757,0.000100954,0.000100954,0.000100954
