epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,599.261,0.69935,2.97571,1.56886,0.57229,0.94074,0.73654,0.70913,0.22045,7323.6,0.74857,0.00975773,0.00975773,0.00975773
18,634.79,0.69335,2.91443,1.55726,0.56849,0.92674,0.74029,0.70738,0.22945,7368.04,0.7521,0.00972679,0.00972679,0.00972679
19,670.22,0.68934,2.91669,1.55312,0.56367,0.93476,0.72078,0.67788,0.2591,7629.63,0.75666,0.00969405,0.00969405,0.00969405
20,705.908,0.69221,2.92106,1.55322,0.57085,0.9407,0.73416,0.66063,0.33266,7584.25,0.78074,0.00965951,0.00965951,0.00965951
21,741.069,0.69448,2.90558,1.55421,0.5868,0.93094,0.76346,0.68932,0.32232,7481.01,0.77417,0.0096232,0.0096232,0.0096232
22,776.29,0.69052,2.91582,1.55311,0.57463,0.94078,0.72903,0.68433,0.25426,7591.55,0.75311,0.00958513,0.00958513,0.00958513
23,811.514,0.69343,2.93444,1.56066,0.57764,0.93369,0.74819,0.69344,0.27532,7084.2,0.76032,0.00954531,0.00954531,0.00954531
24,846.879,0.68583,2.8922,1.55291,0.57814,0.94412,0.75434,0.71536,0.24532,7302.4,0.75171,0.00950375,0.00950375,0.00950375
25,882.147,0.68901,2.90146,1.55556,0.57761,0.93199,0.75178,0.72016,0.22643,7642.55,0.74753,0.00946048,0.00946048,0.00946048
26,917.563,0.68145,2.87073,1.55098,0.57007,0.94673,0.74247,0.71703,0.20525,7420.65,0.74477,0.00941551,0.00941551,0.00941551
27,952.905,0.68525,2.87414,1.55142,0.56005,0.93761,0.75144,0.71891,0.22505,7590.09,0.74588,0.00936886,0.00936886,0.00936886
28,988.172,0.68207,2.85303,1.55219,0.55455,0.94239,0.72881,0.702,0.21516,7792.3,0.74345,0.00932054,0.00932054,0.00932054
29,1023.6,0.6824,2.86253,1.55026,0.5524,0.944,0.72293,0.69569,0.2171,7687.2,0.74575,0.00927057,0.00927057,0.00927057
30,1059.05,0.6843,2.87171,1.55244,0.56767,0.94533,0.77838,0.75763,0.1997,7806.37,0.73928,0.00921898,0.00921898,0.00921898
31,1094.42,0.67921,2.82699,1.55153,0.5742,0.94109,0.73081,0.69901,0.22687,7368.81,0.74812,0.00916577,0.00916577,0.00916577
32,1129.79,0.68115,2.87211,1.55863,0.53917,0.95731,0.68349,0.66107,0.19975,8021.31,0.74309,0.00911099,0.00911099,0.00911099
33,1165.09,0.68344,2.86649,1.55597,0.56703,0.93637,0.74801,0.72184,0.20556,7527.16,0.74588,0.00905463,0.00905463,0.00905463
34,1200.49,0.67773,2.83714,1.55003,0.56416,0.93573,0.7313,0.70367,0.21873,8036.19,0.7452,0.00899674,0.00899674,0.00899674
35,1235.99,0.6783,2.82701,1.54546,0.56431,0.93997,0.75437,0.73334,0.19597,8332.5,0.74148,0.00893732,0.00893732,0.00893732
36,1271.11,0.67315,2.79824,1.54303,0.55097,0.94,0.71155,0.68969,0.19745,7927.74,0.74043,0.0088764,0.0088764,0.0088764
37,1306.67,0.67621,2.81115,1.54829,0.57,0.94542,0.74391,0.72129,0.20299,7573.44,0.74194,0.00881401,0.00881401,0.00881401
38,1342.12,0.67853,2.82428,1.54569,0.54559,0.94684,0.67634,0.6503,0.21106,7843.6,0.74631,0.00875017,0.00875017,0.00875017
39,1377.72,0.67442,2.81685,1.5494,0.55174,0.94369,0.69981,0.6781,0.20189,8007.46,0.74396,0.0086849,0.0086849,0.0086849
40,1413.15,0.67369,2.80501,1.54546,0.54033,0.95051,0.684,0.66389,0.20515,7872.31,0.73938,0.00861823,0.00861823,0.00861823
41,1448.27,0.67162,2.8108,1.54662,0.54725,0.94695,0.67587,0.65607,0.2013,8157.52,0.74132,0.00855018,0.00855018,0.00855018
42,1483.8,0.67765,2.80904,1.5461,0.54674,0.94836,0.69964,0.68085,0.19489,8208.29,0.73874,0.00848078,0.00848078,0.00848078
43,1519.1,0.66556,2.75479,1.54321,0.5458,0.94583,0.67327,0.65525,0.1844,8098.74,0.73688,0.00841006,0.00841006,0.00841006
44,1554.35,0.67421,2.79327,1.54742,0.55484,0.93821,0.72289,0.7051,0.18698,8028.95,0.73621,0.00833805,0.00833805,0.00833805
45,1590.02,0.66991,2.76592,1.54212,0.53953,0.95486,0.68813,0.67254,0.1868,8158.9,0.73518,0.00826477,0.00826477,0.00826477
46,1625.39,0.67326,2.7998,1.54991,0.55093,0.94596,0.73834,0.72102,0.1882,8171.03,0.73866,0.00819025,0.00819025,0.00819025
47,1660.89,0.66474,2.74756,1.54348,0.55234,0.94473,0.72486,0.7042,0.19788,8062.61,0.73958,0.00811452,0.00811452,0.00811452
48,1696.14,0.66752,2.75027,1.5424,0.57197,0.94472,0.71798,0.70089,0.18573,7909.46,0.73844,0.0080376,0.0080376,0.0080376
49,1731.55,0.66497,2.738,1.53616,0.55935,0.94399,0.72741,0.70835,0.19231,8243.59,0.73756,0.00795954,0.00795954,0.00795954
50,1766.97,0.66736,2.76438,1.54188,0.57105,0.94489,0.73648,0.719,0.18539,8002.43,0.73633,0.00788035,0.00788035,0.00788035
51,1802.48,0.66843,2.73275,1.54053,0.55842,0.94609,0.72317,0.70542,0.18971,7997.76,0.73658,0.00780007,0.00780007,0.00780007
52,1837.93,0.66281,2.72923,1.54278,0.55683,0.94518,0.74192,0.72464,0.1849,8253.51,0.73612,0.00771873,0.00771873,0.00771873
53,1873.24,0.66532,2.72837,1.54229,0.5473,0.95133,0.71075,0.69343,0.19091,8369.94,0.73802,0.00763637,0.00763637,0.00763637
54,1908.77,0.66298,2.7199,1.54051,0.54261,0.94962,0.68045,0.66472,0.18276,8384.83,0.73364,0.007553,0.007553,0.007553
55,1944.38,0.66073,2.70572,1.53977,0.55131,0.94524,0.69311,0.67768,0.18034,8308.14,0.73494,0.00746868,0.00746868,0.00746868
56,1979.7,0.6565,2.6982,1.54005,0.54787,0.94475,0.71283,0.69434,0.19442,8298.21,0.7395,0.00738341,0.00738341,0.00738341
57,2015.06,0.65809,2.69527,1.53888,0.55874,0.94546,0.71896,0.70253,0.17715,8247.68,0.73579,0.00729725,0.00729725,0.00729725
58,2050.22,0.65834,2.70445,1.54142,0.5641,0.94733,0.70691,0.69065,0.18302,8304.8,0.73678,0.00721023,0.00721023,0.00721023
59,2085.51,0.65474,2.67611,1.53495,0.57083,0.94242,0.75106,0.73095,0.19679,8226.71,0.73906,0.00712237,0.00712237,0.00712237
60,2120.96,0.65569,2.67154,1.54009,0.55705,0.95,0.72222,0.70717,0.17862,8338.44,0.73628,0.00703371,0.00703371,0.00703371
61,2156.06,0.65399,2.6546,1.53708,0.54932,0.94998,0.70941,0.694,0.17955,8410.75,0.73305,0.00694428,0.00694428,0.00694428
62,2191.41,0.65328,2.66345,1.53493,0.53673,0.95294,0.68452,0.66844,0.18789,8550.37,0.73458,0.00685413,0.00685413,0.00685413
63,2226.7,0.6466,2.63507,1.53169,0.54535,0.95107,0.68375,0.66862,0.17745,8508.95,0.7351,0.00676328,0.00676328,0.00676328
64,2262.12,0.64914,2.65485,1.53014,0.5534,0.94915,0.71459,0.69933,0.177,8573.5,0.73289,0.00667177,0.00667177,0.00667177
65,2297.49,0.65155,2.64904,1.53333,0.54151,0.95013,0.69124,0.67662,0.17302,8569.63,0.73307,0.00657963,0.00657963,0.00657963
66,2332.77,0.64927,2.62829,1.53386,0.53793,0.95434,0.67467,0.66076,0.17205,8561.91,0.73384,0.00648691,0.00648691,0.00648691
67,2368.28,0.64857,2.64847,1.53455,0.54683,0.95273,0.71242,0.69813,0.17247,8500.65,0.73301,0.00639363,0.00639363,0.00639363
68,2403.66,0.64638,2.62232,1.52929,0.54868,0.95125,0.69973,0.68538,0.17422,8524.37,0.73193,0.00629983,0.00629983,0.00629983
69,2439.24,0.64351,2.61239,1.52625,0.54851,0.95032,0.70186,0.68736,0.1703,8490.71,0.73081,0.00620555,0.00620555,0.00620555
70,2474.58,0.64282,2.60931,1.52951,0.54615,0.952,0.71822,0.70404,0.16957,8519.41,0.73107,0.00611083,0.00611083,0.00611083
71,2509.84,0.6494,2.61832,1.52947,0.54598,0.95288,0.71331,0.69903,0.17306,8526.58,0.73112,0.0060157,0.0060157,0.0060157
72,2544.91,0.64125,2.58621,1.52691,0.54204,0.95375,0.69894,0.68589,0.16917,8622.03,0.73022,0.00592019,0.00592019,0.00592019
73,2580.32,0.64411,2.59942,1.52754,0.53891,0.95208,0.69311,0.67988,0.16706,8617.06,0.73085,0.00582435,0.00582435,0.00582435
74,2615.91,0.63911,2.58933,1.52963,0.53885,0.95257,0.69913,0.68575,0.16686,8653.48,0.73102,0.00572821,0.00572821,0.00572821
75,2650.93,0.64344,2.60062,1.52806,0.5391,0.95166,0.69515,0.68186,0.16824,8705.91,0.73095,0.00563181,0.00563181,0.00563181
76,2686.3,0.64189,2.60214,1.53102,0.54379,0.95327,0.69781,0.68419,0.16869,8607.68,0.73163,0.00553518,0.00553518,0.00553518
77,2721.81,0.64064,2.593,1.53109,0.54549,0.9543,0.69995,0.68728,0.16711,8647.95,0.7308,0.00543837,0.00543837,0.00543837
78,2757.22,0.63383,2.54894,1.52824,0.54523,0.95431,0.7082,0.69484,0.16563,8672.22,0.73045,0.00534141,0.00534141,0.00534141
79,2792.46,0.63624,2.56188,1.53006,0.54471,0.95374,0.70746,0.69407,0.16477,8726.31,0.73096,0.00524434,0.00524434,0.00524434
80,2827.84,0.63437,2.53375,1.52548,0.54572,0.95544,0.708,0.69494,0.16462,8715.83,0.73076,0.00514719,0.00514719,0.00514719
81,2863.53,0.63277,2.53429,1.52648,0.54585,0.95345,0.70521,0.69254,0.16569,8695.41,0.73043,0.00505,0.00505,0.00505
82,2899.03,0.63796,2.56278,1.53341,0.54704,0.95106,0.70119,0.68821,0.16675,8706.45,0.73072,0.00495281,0.00495281,0.00495281
83,2934.37,0.63653,2.53972,1.52864,0.54979,0.95095,0.70435,0.69142,0.16608,8690.44,0.73027,0.00485566,0.00485566,0.00485566
84,2969.74,0.63409,2.54504,1.52399,0.55119,0.95076,0.71243,0.69889,0.16633,8714.71,0.72977,0.00475859,0.00475859,0.00475859
85,3004.97,0.62985,2.5156,1.52374,0.55281,0.95089,0.71567,0.70222,0.16667,8705.32,0.72948,0.00466163,0.00466163,0.00466163
86,3040.2,0.62705,2.50502,1.52015,0.54902,0.95327,0.70853,0.69512,0.16682,8773.19,0.72963,0.00456482,0.00456482,0.00456482
87,3075.54,0.62416,2.48869,1.51997,0.54438,0.95307,0.70589,0.6928,0.16621,8860.38,0.72915,0.00446819,0.00446819,0.00446819
88,3110.89,0.62766,2.49989,1.52016,0.54323,0.95337,0.70504,0.69209,0.16519,8871.41,0.72883,0.00437179,0.00437179,0.00437179
89,3146.28,0.62921,2.50105,1.52381,0.54373,0.95476,0.70292,0.68981,0.16502,8885.75,0.72888,0.00427565,0.00427565,0.00427565
90,3181.55,0.62267,2.48481,1.51925,0.54454,0.95492,0.69944,0.68637,0.16452,8881.33,0.72849,0.00417981,0.00417981,0.00417981
91,3217.08,0.62459,2.47759,1.51685,0.54511,0.95386,0.7008,0.68762,0.1647,8864.77,0.7281,0.0040843,0.0040843,0.0040843
92,3252.41,0.62396,2.46789,1.52115,0.54652,0.95455,0.70283,0.68957,0.16409,8835.53,0.72768,0.00398917,0.00398917,0.00398917
93,3287.78,0.62225,2.44239,1.51975,0.54558,0.95417,0.70521,0.69254,0.1639,8821.73,0.72768,0.00389445,0.00389445,0.00389445
94,3323.1,0.62609,2.47749,1.52003,0.54686,0.95367,0.70773,0.6948,0.1648,8814.01,0.72804,0.00380017,0.00380017,0.00380017
95,3358.36,0.61547,2.42947,1.51711,0.54773,0.95453,0.70607,0.69303,0.16511,8814.56,0.72814,0.00370637,0.00370637,0.00370637
96,3393.85,0.6218,2.44885,1.51791,0.54752,0.95442,0.70693,0.69401,0.16471,8827.25,0.72816,0.00361309,0.00361309,0.00361309
97,3429.29,0.61706,2.41634,1.51105,0.54681,0.95471,0.70869,0.69597,0.16474,8856.49,0.72778,0.00352037,0.00352037,0.00352037
98,3464.28,0.614,2.40892,1.51457,0.54716,0.95546,0.70951,0.69708,0.16388,8854.28,0.72767,0.00342823,0.00342823,0.00342823
99,3499.83,0.61477,2.41296,1.51579,0.54806,0.95573,0.71195,0.69926,0.16343,8838.28,0.72775,0.00333672,0.00333672,0.00333672
100,3535.13,0.6146,2.40189,1.51281,0.54833,0.95653,0.71442,0.70189,0.16285,8841.58,0.72758,0.00324587,0.00324587,0.00324587
101,3570.47,0.61729,2.42103,1.51793,0.54879,0.95638,0.71798,0.70532,0.16274,8833.3,0.72746,0.00315572,0.00315572,0.00315572
